Object,Property,Value,False,ObjectProperty
Object867,Property6,220057,"[857262, 606691, 904744, 712117, 911806, 927777, 514738, 841447, 636358, 853495, 692176, 869024, 554948, 684609, 909841, 509094, 698094, 642293, 851626, 797309]",Object867Property6
Object868,Property1,219705,"[784477, 559652, 961222, 852772, 733894, 966980, 548579, 770890, 624609, 885658, 812925, 604146, 628728, 578905, 602246, 598384, 857008, 742008, 647649, 951418]",Object868Property1
Object868,Property2,487317,"[665158, 982441, 510668, 562615, 522987, 790805, 724619, 754429, 912404, 605994, 816475, 595684, 923828, 745333, 653980, 593907, 916572, 875415, 707517, 916128]",Object868Property2
Object868,Property3,195621,"[755855, 675978, 755957, 976240, 858587, 513733, 743194, 612308, 985913, 772073, 959102, 898041, 737762, 778570, 701866, 707528, 566600, 699912, 691685, 894498]",Object868Property3
Object868,Property4,191047,"[558526, 511629, 824667, 660703, 893972, 915432, 528462, 876392, 926172, 658809, 925562, 766751, 894441, 732611, 775550, 724688, 967521, 932736, 862553, 627826]",Object868Property4
Object868,Property5,210152,"[516077, 510035, 585818, 856650, 743769, 606892, 995252, 812362, 762692, 732588, 679371, 675940, 889700, 579121, 623179, 617312, 515784, 810811, 978433, 501425]",Object868Property5
Object868,Property6,129743,"[885119, 517052, 895039, 743204, 805142, 656947, 742923, 743881, 670993, 725821, 542570, 913225, 744413, 916836, 632793, 692808, 997201, 775770, 984808, 844705]",Object868Property6
Object869,Property1,474719,"[933379, 603319, 911780, 578556, 823826, 594087, 505115, 645824, 687939, 873380, 606588, 582258, 935601, 783527, 918780, 899606, 846359, 825083, 605922, 794033]",Object869Property1
Object869,Property2,334912,"[954148, 543141, 562277, 596624, 763002, 949519, 709936, 661539, 824236, 757587, 639551, 815711, 854762, 920929, 948252, 551007, 533406, 650425, 594919, 634800]",Object869Property2
Object869,Property3,237696,"[977009, 623017, 521492, 565439, 875290, 704595, 997401, 712813, 607186, 537227, 676265, 872953, 556079, 812140, 859998, 963297, 789986, 764016, 852384, 587734]",Object869Property3
Object869,Property4,445343,"[946950, 858878, 857394, 523560, 545304, 854818, 854650, 786618, 707781, 807852, 828142, 625505, 687513, 691070, 763959, 517872, 547252, 857783, 576385, 657199]",Object869Property4
Object869,Property5,384702,"[914542, 601999, 678744, 735513, 699578, 812790, 834272, 620464, 597297, 564909, 836511, 929181, 969708, 760521, 992678, 810000, 842106, 897754, 535183, 977136]",Object869Property5
Object869,Property6,154658,"[796267, 868692, 894781, 724433, 695656, 718996, 903257, 758351, 799024, 685672, 624226, 538803, 980168, 760104, 833645, 803167, 922542, 933464, 589617, 927163]",Object869Property6
Object870,Property1,338368,"[574324, 858272, 673057, 688649, 710357, 783505, 534507, 765313, 868292, 508691, 817427, 643935, 735240, 757477, 740298, 987016, 863462, 941725, 512226, 714383]",Object870Property1
Object870,Property2,394339,"[596131, 670787, 809978, 570635, 576923, 912090, 627148, 957515, 982629, 898935, 983480, 707662, 914416, 551323, 702929, 806866, 933821, 926870, 844459, 865876]",Object870Property2
Object870,Property3,373028,"[747201, 990566, 742769, 545299, 915712, 606832, 652298, 520833, 607963, 595608, 977309, 774683, 634194, 896082, 560954, 914734, 627083, 841607, 907856, 840130]",Object870Property3
Object870,Property4,297093,"[709378, 968085, 850390, 779232, 895360, 539274, 819682, 706680, 613479, 970568, 807617, 947599, 730877, 674461, 546784, 677594, 615015, 508184, 701100, 586633]",Object870Property4
Object870,Property5,168169,"[843112, 725015, 832386, 677097, 951603, 575499, 650344, 843253, 532377, 536808, 926595, 907633, 943405, 938196, 575203, 704377, 618779, 883930, 753601, 670402]",Object870Property5
Object870,Property6,350003,"[914053, 927542, 716391, 721221, 582627, 955540, 653289, 699057, 890038, 615983, 518178, 567919, 573243, 911450, 715558, 712577, 883328, 783996, 699524, 585362]",Object870Property6
Object871,Property1,447324,"[547878, 606540, 861035, 824503, 558509, 869582, 523125, 951773, 778801, 658252, 759135, 903623, 612887, 738348, 536198, 514102, 649118, 670819, 629353, 681071]",Object871Property1
Object871,Property2,385637,"[621907, 598770, 729154, 535424, 663750, 802740, 985643, 613041, 974868, 660171, 635849, 905182, 716902, 824750, 793272, 511082, 935193, 943230, 924246, 876189]",Object871Property2
Object871,Property3,151578,"[900292, 759371, 977005, 555339, 744253, 708321, 912990, 935009, 652072, 610950, 953668, 873454, 742501, 515186, 661511, 642003, 803448, 649318, 860050, 981613]",Object871Property3
Object871,Property4,239900,"[979051, 946967, 978385, 681162, 598716, 818489, 778048, 774027, 973121, 574824, 808501, 749714, 895937, 953792, 613989, 721058, 917223, 788523, 681460, 893242]",Object871Property4
Object871,Property5,163361,"[855192, 640005, 971890, 629030, 794202, 574290, 848524, 889786, 644578, 852466, 873147, 785545, 508581, 594371, 874918, 847525, 703709, 916294, 571271, 774640]",Object871Property5
Object871,Property6,116437,"[716865, 993567, 659976, 841672, 946887, 886805, 810513, 756032, 694283, 661338, 934982, 518096, 742561, 553621, 582965, 764143, 978137, 592458, 791052, 828056]",Object871Property6
Object872,Property1,114459,"[660793, 667450, 939727, 857864, 857645, 997099, 668101, 866130, 738584, 830540, 660725, 863213, 573477, 905739, 597599, 889632, 545226, 891108, 718231, 901004]",Object872Property1
Object872,Property2,147712,"[565944, 780984, 822956, 767676, 961552, 540956, 913652, 853525, 593529, 510756, 858421, 962334, 507288, 655151, 622998, 973554, 903787, 577290, 539795, 912834]",Object872Property2
Object872,Property3,233526,"[926227, 867305, 676338, 856319, 603794, 894166, 723841, 640336, 542841, 586461, 538872, 853004, 525629, 668809, 569636, 898289, 688984, 563070, 971840, 711271]",Object872Property3
Object872,Property4,410964,"[734923, 900519, 715653, 592773, 764419, 572235, 779899, 987497, 764798, 824776, 976083, 976101, 587065, 983886, 737305, 984715, 746396, 530097, 562415, 726673]",Object872Property4
Object872,Property5,172815,"[729876, 819964, 518082, 737996, 971081, 672374, 826314, 937905, 756029, 998085, 543217, 591095, 588123, 611253, 620575, 735879, 553644, 973413, 712819, 875362]",Object872Property5
Object872,Property6,125959,"[845190, 630118, 834695, 706112, 704153, 917394, 796765, 705826, 838091, 841396, 677894, 930717, 596312, 895010, 538183, 730714, 527996, 906084, 738930, 756200]",Object872Property6
Object873,Property1,140683,"[914597, 615463, 600673, 511416, 879295, 933933, 952162, 719021, 752054, 887821, 531495, 991339, 995722, 617673, 765808, 902890, 944758, 646212, 877037, 526110]",Object873Property1
Object873,Property2,235737,"[571046, 783876, 645319, 748893, 702274, 706981, 626144, 668194, 774943, 730156, 690387, 856591, 765277, 728577, 752641, 862191, 729306, 991284, 708337, 560119]",Object873Property2
Object873,Property3,236136,"[609609, 506701, 663277, 768906, 625994, 738380, 927678, 555396, 635236, 749346, 917699, 584868, 844817, 740940, 988996, 878403, 626082, 960046, 647593, 538402]",Object873Property3
Object873,Property4,442210,"[517053, 691760, 653480, 971067, 914400, 710452, 569939, 582909, 614887, 904644, 800689, 575646, 869955, 776527, 697810, 889273, 794694, 538426, 818300, 761661]",Object873Property4
Object873,Property5,392527,"[959542, 655731, 813514, 558322, 507208, 672651, 843742, 536005, 643070, 678713, 867827, 748493, 558539, 913437, 591218, 865143, 601882, 734760, 547184, 575849]",Object873Property5
Object873,Property6,196679,"[536743, 710867, 670614, 893646, 641457, 997382, 881098, 597180, 889374, 987420, 594807, 689910, 804645, 500283, 994948, 957695, 884239, 950440, 723928, 521389]",Object873Property6
Object874,Property1,405978,"[924597, 988233, 520273, 726538, 837669, 969093, 832214, 810677, 553650, 942019, 743691, 507303, 987885, 503895, 658266, 715615, 834618, 604593, 652281, 973256]",Object874Property1
Object874,Property2,176012,"[577696, 739138, 672935, 533251, 645597, 963887, 514981, 757152, 585727, 830194, 777055, 835924, 869561, 870042, 801658, 691230, 756048, 745946, 978153, 931065]",Object874Property2
Object874,Property3,361767,"[627963, 626355, 927591, 779885, 688673, 959571, 624818, 954238, 817321, 847102, 738503, 832773, 963723, 529444, 789946, 802368, 641333, 685550, 960541, 949394]",Object874Property3
Object874,Property4,180734,"[904566, 681157, 760772, 598283, 577359, 955573, 901876, 863885, 634443, 963064, 709467, 877568, 891020, 853712, 697361, 987913, 946270, 643413, 823300, 856873]",Object874Property4
Object874,Property5,269667,"[865538, 745495, 927389, 886872, 915923, 551401, 710498, 890780, 991736, 599388, 621860, 676486, 527614, 505299, 734197, 528623, 585700, 937005, 687783, 773075]",Object874Property5
Object874,Property6,364294,"[787525, 814036, 966816, 726167, 694511, 710370, 948350, 767151, 692464, 713197, 997254, 601638, 611620, 840005, 757291, 772147, 545510, 711318, 561919, 927460]",Object874Property6
Object875,Property1,495263,"[694875, 866293, 725302, 631704, 818684, 518881, 661039, 657732, 655668, 973623, 717769, 840781, 837471, 681293, 772526, 749697, 832196, 991905, 676440, 579280]",Object875Property1
Object875,Property2,408053,"[940808, 903454, 932859, 987724, 552716, 978456, 840582, 851738, 640423, 673841, 831327, 940513, 867449, 645416, 593753, 978916, 538855, 621009, 937985, 557159]",Object875Property2
Object875,Property3,389199,"[584217, 694519, 788601, 981488, 779982, 773770, 862777, 651853, 605679, 571710, 923465, 731897, 926666, 697503, 669807, 758887, 792366, 666167, 941194, 798080]",Object875Property3
Object875,Property4,228614,"[900283, 743132, 980374, 596034, 593902, 988371, 798395, 583266, 947375, 654628, 713027, 706238, 942715, 973239, 762643, 513520, 917733, 813675, 659232, 667341]",Object875Property4
Object875,Property5,145802,"[999425, 931949, 789207, 605657, 624378, 797390, 617126, 669352, 805189, 687721, 994954, 676326, 865232, 979975, 811344, 986909, 857305, 620790, 608462, 598344]",Object875Property5
Object875,Property6,380219,"[596802, 759802, 634859, 944673, 601110, 595426, 997987, 571889, 641086, 573017, 931655, 888569, 711342, 876035, 911523, 953621, 859076, 775769, 737514, 655091]",Object875Property6
Object876,Property1,229415,"[739573, 875504, 786246, 681126, 736210, 880977, 960016, 695366, 820876, 645402, 856517, 776128, 721807, 561482, 612286, 856353, 724451, 777804, 706742, 642382]",Object876Property1
Object876,Property2,120186,"[822243, 517620, 776045, 776399, 705051, 622835, 845419, 561973, 582268, 661537, 900076, 653530, 616541, 725341, 701799, 681743, 890455, 789692, 833448, 787618]",Object876Property2
Object876,Property3,173112,"[727483, 598923, 747749, 846663, 858184, 904607, 688135, 562452, 992562, 569765, 528370, 656443, 829310, 617413, 853682, 602048, 599842, 943267, 973611, 976516]",Object876Property3
Object876,Property4,242762,"[552285, 943145, 902011, 629375, 576966, 720589, 722896, 785778, 631913, 808319, 559475, 681839, 964861, 790487, 638234, 708335, 752934, 830580, 977274, 562972]",Object876Property4
Object876,Property5,411410,"[596549, 510051, 918865, 788328, 969820, 932657, 667899, 538369, 690448, 740839, 652416, 632287, 952717, 924831, 989692, 802094, 609675, 738179, 809710, 978433]",Object876Property5
Object876,Property6,236230,"[784079, 681346, 957837, 894816, 507939, 660678, 995137, 510525, 518263, 989069, 859958, 585152, 666675, 985589, 988075, 711092, 899180, 517180, 744694, 981766]",Object876Property6
Object877,Property1,438444,"[895177, 834052, 896649, 962623, 911945, 868622, 774427, 652583, 740735, 824905, 785592, 840415, 772409, 984951, 990231, 898048, 758317, 923513, 777115, 778472]",Object877Property1
Object877,Property2,322105,"[930090, 981478, 583042, 554359, 703387, 581935, 658342, 939943, 708897, 808417, 814425, 790890, 555872, 613644, 744352, 890012, 951905, 845412, 979749, 843975]",Object877Property2
Object877,Property3,359731,"[598865, 554265, 705866, 651413, 792825, 723683, 578894, 634762, 962979, 575433, 990148, 816853, 872635, 575369, 865672, 822192, 956676, 797146, 845895, 749459]",Object877Property3
Object877,Property4,462702,"[838389, 902229, 597201, 790875, 890867, 928567, 833987, 793586, 541622, 879546, 972040, 858859, 950399, 540555, 831353, 548010, 846910, 687603, 854570, 503072]",Object877Property4
Object877,Property5,217773,"[630348, 868665, 947672, 987445, 986182, 642433, 914349, 958025, 922458, 692273, 696732, 776897, 943602, 576373, 673697, 515597, 807639, 500740, 724680, 637000]",Object877Property5
Object877,Property6,246717,"[961826, 944290, 575217, 805567, 951189, 714041, 735513, 781424, 675321, 699173, 759081, 587173, 523487, 645167, 585616, 890231, 751428, 731586, 831147, 979336]",Object877Property6
Object878,Property1,306038,"[994935, 681955, 992763, 699545, 810127, 554473, 923265, 878646, 593976, 658277, 805076, 723406, 854658, 977058, 813016, 554841, 657306, 683358, 725525, 881848]",Object878Property1
Object878,Property2,362045,"[759866, 864025, 778865, 744983, 801158, 506758, 927142, 705102, 808353, 645854, 943058, 761143, 980434, 571210, 704156, 867659, 828213, 547048, 999013, 665300]",Object878Property2
Object878,Property3,122698,"[969902, 638371, 573691, 617247, 709812, 936258, 586544, 808285, 636765, 751364, 607077, 979239, 657765, 956531, 713979, 507033, 651124, 884405, 584883, 504277]",Object878Property3
Object878,Property4,496005,"[516182, 726818, 845552, 668016, 614803, 741748, 759672, 583351, 575281, 510124, 751951, 558312, 888529, 927704, 647726, 629518, 957478, 933357, 790634, 934004]",Object878Property4
Object878,Property5,487681,"[799303, 981496, 833386, 848053, 540753, 892758, 811726, 702192, 718756, 990303, 817255, 514130, 957538, 742294, 819961, 989120, 545721, 678614, 683418, 844687]",Object878Property5
Object878,Property6,350869,"[646373, 990157, 538520, 725701, 784688, 716139, 829746, 713994, 767499, 828656, 502689, 900665, 768609, 680680, 926076, 669964, 608126, 552127, 790838, 812038]",Object878Property6
Object879,Property1,212631,"[933720, 626932, 610519, 760664, 954780, 741609, 843079, 550930, 711272, 576933, 663993, 513212, 667628, 868269, 570591, 596360, 586326, 786042, 960027, 952940]",Object879Property1
Object879,Property2,168240,"[637976, 787028, 909792, 745633, 882127, 974127, 773163, 967744, 960064, 866893, 972887, 988393, 984629, 552475, 956117, 519638, 573777, 521163, 512372, 539292]",Object879Property2
Object879,Property3,146746,"[517393, 942209, 824912, 838647, 848997, 659643, 920150, 658481, 994166, 524648, 773196, 544678, 511153, 626656, 617570, 837642, 554446, 924565, 867332, 556849]",Object879Property3
Object879,Property4,138574,"[926367, 578679, 515149, 920247, 826548, 521769, 657806, 957145, 606568, 586523, 795983, 528493, 704151, 729654, 801251, 683182, 641395, 748170, 614195, 550131]",Object879Property4
Object879,Property5,485447,"[716734, 935561, 647123, 998611, 821333, 897765, 707996, 844908, 639064, 626395, 926034, 608184, 591261, 967075, 655694, 653908, 923958, 653231, 507615, 808308]",Object879Property5
Object879,Property6,263267,"[878634, 776224, 717920, 854772, 951271, 744612, 987446, 979636, 704932, 858946, 628888, 686932, 864325, 500938, 886131, 649500, 818613, 938531, 688252, 522858]",Object879Property6
Object880,Property1,416850,"[750221, 663463, 511049, 876791, 992353, 982880, 831386, 653421, 940768, 567950, 774746, 616044, 794622, 961973, 994512, 525453, 909479, 776981, 822130, 881660]",Object880Property1
Object880,Property2,370989,"[749654, 514666, 891299, 937056, 804165, 933419, 918568, 971898, 521385, 776256, 931400, 906486, 928530, 599304, 805756, 713067, 982447, 755184, 604029, 699726]",Object880Property2
Object880,Property3,457631,"[969921, 749380, 800943, 784416, 996579, 503753, 882411, 714532, 785081, 582711, 762380, 538396, 500133, 922750, 579494, 813590, 989735, 589226, 642560, 793042]",Object880Property3
Object880,Property4,424071,"[615180, 689662, 675919, 920863, 954239, 996800, 790276, 713018, 821790, 914383, 789324, 875352, 793318, 529709, 594303, 968100, 694600, 836878, 536485, 766491]",Object880Property4
Object880,Property5,229273,"[522919, 807524, 644209, 867350, 640545, 703711, 615180, 697776, 928490, 560229, 576444, 977308, 861982, 791066, 794084, 835341, 988422, 843798, 521543, 677779]",Object880Property5
Object880,Property6,252336,"[500445, 821408, 785560, 542319, 831869, 559988, 672653, 815670, 719732, 868024, 683979, 742792, 806610, 931754, 718949, 678767, 795765, 971869, 621294, 865157]",Object880Property6
Object881,Property1,373883,"[859679, 689813, 661775, 729390, 618122, 734684, 797311, 536100, 619371, 524937, 844760, 797891, 559693, 688918, 897867, 642232, 674140, 607276, 632379, 825957]",Object881Property1
Object881,Property2,100432,"[902962, 743655, 512966, 533110, 806518, 518685, 981045, 960148, 787116, 841653, 844843, 744214, 866513, 542388, 538844, 593424, 909469, 659292, 773532, 687267]",Object881Property2
Object881,Property3,233902,"[538021, 975811, 556180, 522813, 962415, 817073, 644289, 751381, 516423, 534728, 704344, 970485, 812589, 592446, 661137, 940990, 995118, 796057, 598849, 797176]",Object881Property3
Object881,Property4,380040,"[506790, 729585, 823907, 878080, 864066, 583067, 518879, 556267, 636568, 662086, 803920, 836995, 783084, 771046, 695579, 911075, 854996, 528848, 845385, 795452]",Object881Property4
Object881,Property5,116992,"[859673, 625038, 622119, 970204, 638678, 968385, 762585, 973847, 536169, 735904, 889049, 615532, 886984, 970868, 991120, 602188, 505560, 699614, 727155, 869414]",Object881Property5
Object881,Property6,443932,"[677266, 717907, 773119, 804703, 821490, 761425, 840067, 682350, 906522, 846746, 947334, 745422, 813184, 836498, 582772, 656604, 839290, 971635, 939077, 539628]",Object881Property6
Object882,Property1,222380,"[905581, 691830, 963054, 654436, 516581, 681302, 853724, 564666, 949159, 839110, 664834, 802432, 689643, 757288, 926257, 973590, 914568, 533441, 631329, 791527]",Object882Property1
Object882,Property2,488248,"[843725, 880564, 771044, 537064, 965448, 823383, 538107, 719638, 645984, 530107, 695134, 658524, 868116, 965555, 623326, 816911, 666888, 977751, 740844, 810294]",Object882Property2
Object882,Property3,442660,"[624994, 987530, 925340, 901210, 712782, 896533, 646528, 828040, 876429, 738221, 574305, 667165, 630454, 988906, 645526, 911870, 588038, 753612, 799627, 669164]",Object882Property3
Object882,Property4,313258,"[952289, 606978, 709540, 529097, 888112, 951988, 565477, 672586, 777692, 636568, 615993, 812067, 936920, 604233, 531612, 938001, 993535, 905973, 768357, 590710]",Object882Property4
Object882,Property5,385997,"[743471, 929249, 653367, 931701, 583302, 688076, 505804, 818380, 807286, 807670, 751171, 726733, 706730, 867348, 993052, 669223, 593139, 962929, 934308, 799947]",Object882Property5
Object882,Property6,413939,"[576712, 526012, 576903, 539795, 694242, 960883, 552228, 928306, 612114, 755754, 670660, 527083, 550139, 867516, 747576, 837076, 846217, 695949, 525773, 654329]",Object882Property6
Object883,Property1,438670,"[828424, 796676, 909612, 600125, 569790, 637646, 625141, 982674, 917306, 941631, 881655, 572979, 575574, 529226, 998901, 593788, 824295, 617022, 956683, 806709]",Object883Property1
Object883,Property2,218358,"[963837, 615878, 809158, 838510, 944329, 761052, 802752, 768857, 547033, 946494, 753230, 738880, 696299, 833811, 859087, 983239, 630657, 695968, 607278, 921004]",Object883Property2
Object883,Property3,432112,"[993074, 941472, 821093, 816766, 540988, 726550, 987583, 730926, 781092, 686350, 920775, 929795, 608959, 561899, 987110, 986135, 710350, 779973, 711643, 619065]",Object883Property3
Object883,Property4,482751,"[586143, 692975, 879045, 775378, 830402, 929481, 663041, 807321, 897470, 753167, 568445, 658170, 993866, 688486, 515786, 777338, 783786, 759372, 919447, 539230]",Object883Property4
Object883,Property5,434798,"[695648, 697751, 570349, 662715, 512914, 619627, 988405, 614256, 783563, 843403, 517717, 875400, 970867, 791050, 903026, 659759, 836094, 521582, 600016, 564633]",Object883Property5
Object883,Property6,493950,"[867128, 797562, 853003, 885443, 867607, 644045, 826672, 969465, 959238, 771521, 933596, 649311, 881309, 824224, 625093, 749010, 887106, 539048, 554940, 752915]",Object883Property6
Object884,Property1,403277,"[971757, 555064, 972187, 991863, 679500, 899407, 805955, 762101, 923989, 802701, 889751, 798547, 981371, 917262, 817734, 699821, 879035, 620128, 977675, 798875]",Object884Property1
Object884,Property2,219402,"[521508, 859083, 515347, 688340, 934621, 990307, 994141, 969375, 774080, 753451, 894804, 705578, 982097, 857505, 577360, 582550, 931559, 512205, 637767, 931287]",Object884Property2
Object884,Property3,131035,"[704154, 600413, 689275, 952855, 685869, 886233, 957608, 651094, 852736, 659228, 553743, 935076, 924107, 992806, 589832, 807102, 508914, 760387, 840567, 939380]",Object884Property3
Object884,Property4,212840,"[745299, 681861, 906254, 552023, 896768, 882103, 867158, 857508, 820028, 590203, 755302, 864965, 769717, 690684, 761154, 612241, 994432, 938266, 960948, 884148]",Object884Property4
Object884,Property5,447406,"[993124, 610697, 606199, 977063, 533298, 901000, 992334, 554568, 558123, 500863, 773434, 678207, 552925, 663787, 677151, 703110, 763774, 997659, 951267, 997116]",Object884Property5
Object884,Property6,499884,"[591391, 573511, 534743, 695522, 886869, 852162, 907008, 598832, 615805, 739159, 722930, 891195, 688330, 882984, 821670, 605888, 709430, 615149, 913855, 626205]",Object884Property6
Object885,Property1,286997,"[917856, 862942, 928388, 610269, 515020, 729316, 990129, 710383, 603889, 843116, 741988, 573032, 894311, 798297, 751022, 940884, 624092, 699126, 927440, 515757]",Object885Property1
Object885,Property2,492744,"[777994, 994267, 875411, 960136, 637997, 589680, 900048, 766813, 989807, 661593, 734735, 871832, 517305, 863220, 781184, 799805, 705559, 922038, 590933, 747856]",Object885Property2
Object885,Property3,481919,"[783221, 739226, 509621, 753667, 827415, 669395, 568979, 994214, 982038, 962187, 769715, 699707, 801134, 705675, 726744, 513428, 988152, 883527, 864774, 719959]",Object885Property3
Object885,Property4,266157,"[527095, 635185, 542483, 726901, 580638, 908507, 599145, 569769, 570612, 912704, 674827, 804288, 673135, 945261, 622309, 837807, 860472, 960136, 710517, 753486]",Object885Property4
Object885,Property5,257000,"[664868, 549004, 980593, 964133, 867139, 628323, 613798, 879784, 883951, 568679, 715055, 764439, 699368, 977280, 894246, 982893, 815831, 947854, 736143, 875239]",Object885Property5
Object885,Property6,217939,"[559681, 735879, 822814, 597536, 860224, 743982, 691028, 603589, 837524, 709753, 706733, 807688, 669550, 907714, 933861, 604808, 604255, 823924, 928460, 745857]",Object885Property6
Object886,Property1,266459,"[865167, 957525, 530378, 551848, 566130, 985244, 752975, 527622, 534274, 758604, 758268, 544495, 732863, 906438, 530802, 602630, 928795, 944916, 990942, 907718]",Object886Property1
Object886,Property2,439857,"[768746, 967084, 862018, 962581, 590105, 870046, 877683, 836234, 853332, 684319, 674214, 628704, 829962, 520968, 622277, 747316, 670650, 740624, 826602, 892349]",Object886Property2
Object886,Property3,390956,"[563339, 503166, 552732, 509545, 554215, 933154, 578719, 675974, 725065, 762052, 855456, 567410, 963725, 552437, 968299, 717962, 750333, 509548, 818130, 917937]",Object886Property3
Object886,Property4,391816,"[985367, 722429, 967815, 917112, 959232, 576201, 553256, 805891, 978041, 992356, 905903, 802077, 523458, 507434, 546685, 831084, 690411, 701751, 941274, 555452]",Object886Property4
Object886,Property5,390411,"[573762, 513226, 705626, 530285, 506901, 928567, 843185, 851031, 938121, 573133, 801432, 841301, 729802, 533119, 513516, 957286, 719607, 629892, 572290, 585433]",Object886Property5
Object886,Property6,161576,"[827815, 623652, 847470, 872432, 993072, 851247, 530206, 777139, 693406, 751769, 829573, 694289, 600403, 755921, 895650, 550853, 885758, 881691, 646185, 751785]",Object886Property6
Object887,Property1,396679,"[901699, 911242, 698514, 798273, 558736, 876995, 615363, 883422, 948490, 632776, 976999, 789595, 708508, 844455, 734002, 657019, 596526, 538755, 779856, 643640]",Object887Property1
Object887,Property2,331529,"[597184, 607631, 806551, 613269, 782227, 734062, 540884, 704067, 957845, 767775, 776802, 607724, 889134, 532158, 943811, 839095, 529041, 816601, 830834, 831311]",Object887Property2
Object887,Property3,462776,"[543353, 875107, 780135, 792790, 556387, 690513, 627667, 992309, 684558, 860145, 676297, 902878, 536409, 952586, 523625, 585217, 557155, 592614, 717579, 780645]",Object887Property3
Object887,Property4,238322,"[942971, 756077, 502114, 938508, 948092, 924562, 788819, 828059, 570417, 967123, 933025, 617688, 645893, 856235, 836550, 829556, 596467, 881599, 953761, 620090]",Object887Property4
Object887,Property5,124485,"[689290, 920965, 832053, 727341, 759719, 651267, 547188, 948336, 665870, 872121, 949640, 916276, 546016, 719610, 525138, 997641, 693256, 551896, 952098, 846014]",Object887Property5
Object887,Property6,291876,"[524394, 758863, 966530, 692366, 905524, 565104, 967351, 832473, 719538, 607181, 839608, 679949, 933228, 683950, 900022, 630366, 712676, 889667, 709852, 682635]",Object887Property6
Object888,Property1,424651,"[863052, 615286, 999883, 521708, 895880, 739158, 682502, 829009, 529102, 915228, 559906, 877658, 655762, 571608, 929766, 527275, 583309, 762056, 550541, 770936]",Object888Property1
Object888,Property2,359225,"[718333, 854521, 714672, 996231, 661251, 581476, 746589, 775604, 724621, 649060, 682802, 563843, 556228, 724235, 794087, 669892, 802070, 588068, 926819, 508039]",Object888Property2
Object888,Property3,443340,"[754547, 840978, 562617, 989479, 899473, 981614, 641431, 806771, 585739, 785234, 584804, 760147, 946812, 715454, 867048, 671439, 660208, 933180, 799854, 957599]",Object888Property3
Object888,Property4,253709,"[669919, 817029, 525203, 532740, 693706, 817828, 502062, 875784, 891189, 797357, 768769, 865299, 781335, 819374, 624591, 781048, 843909, 852643, 845114, 642271]",Object888Property4
Object888,Property5,115481,"[601097, 772765, 878507, 844630, 986094, 888479, 818960, 897775, 764646, 811285, 569064, 904550, 643321, 541007, 880151, 794877, 643234, 884657, 501276, 759903]",Object888Property5
Object888,Property6,416996,"[621821, 553761, 653423, 757929, 618480, 681731, 707308, 938828, 681498, 755515, 950342, 860536, 905651, 930001, 928761, 948933, 899055, 603379, 632477, 934399]",Object888Property6
Object889,Property1,232910,"[994897, 847808, 613737, 870522, 841474, 957706, 603845, 592291, 543802, 891404, 500609, 822934, 942327, 978384, 877598, 953406, 839039, 538001, 583758, 624446]",Object889Property1
Object889,Property2,366683,"[910530, 500263, 507218, 848243, 685217, 648292, 812812, 740554, 604107, 719748, 585956, 822472, 660714, 924649, 758066, 608468, 686564, 522925, 857399, 825319]",Object889Property2
Object889,Property3,432005,"[606870, 742625, 962546, 951039, 846483, 516130, 911478, 633958, 795154, 508072, 775814, 834530, 837657, 839822, 549575, 543740, 910132, 862880, 973498, 623295]",Object889Property3
Object889,Property4,483698,"[863374, 746637, 990792, 631744, 981086, 933508, 687461, 962521, 990339, 770724, 706003, 687665, 651099, 763331, 598606, 807631, 643441, 834075, 580725, 645630]",Object889Property4
Object889,Property5,285693,"[530839, 877392, 539992, 871875, 613521, 560658, 781803, 981414, 864346, 552551, 676408, 729337, 726209, 562832, 936555, 566812, 783450, 963651, 862118, 801378]",Object889Property5
Object889,Property6,400215,"[555985, 992324, 883417, 609654, 849723, 740995, 871987, 911332, 540895, 562633, 870793, 559979, 827933, 779056, 917789, 719123, 543477, 696688, 539413, 642797]",Object889Property6
Object890,Property1,380260,"[812260, 660800, 581317, 612841, 685211, 597747, 730970, 773101, 667176, 903644, 817991, 786462, 623107, 599791, 522930, 583992, 866669, 556896, 895140, 861639]",Object890Property1
Object890,Property2,326615,"[603451, 870690, 768904, 802083, 726938, 982865, 918707, 832123, 857486, 774017, 595987, 747019, 898472, 785485, 920007, 771093, 654087, 654528, 796744, 925800]",Object890Property2
Object890,Property3,472887,"[572959, 819088, 791097, 803123, 585768, 994046, 978422, 818925, 529918, 538982, 724134, 929521, 771371, 697733, 808337, 837159, 894838, 765873, 829591, 607394]",Object890Property3
Object890,Property4,387345,"[911067, 740519, 988714, 817868, 558965, 676653, 821130, 851480, 994914, 562023, 569576, 633481, 665873, 836900, 720806, 775782, 643931, 758109, 965664, 871759]",Object890Property4
Object890,Property5,397162,"[778800, 514027, 727422, 876957, 601879, 758937, 675471, 608284, 772932, 815234, 851215, 995540, 674330, 783810, 847278, 638773, 620509, 715739, 824614, 725923]",Object890Property5
Object890,Property6,325159,"[921681, 733576, 531365, 774764, 800268, 920565, 785458, 974116, 723320, 521436, 961230, 808416, 982280, 661772, 622657, 810049, 525554, 982924, 760039, 543395]",Object890Property6
