ID,Object,Property,Value,Source,ObjectProperty
0.0,Object387,Property6,989983,Source2,Object387Property6
0.0,Object388,Property3,580172,Source2,Object388Property3
0.0,Object388,Property6,561987,Source2,Object388Property6
0.0,Object389,Property3,595147,Source2,Object389Property3
0.0,Object389,Property6,737658,Source2,Object389Property6
0.0,Object390,Property3,579574,Source2,Object390Property3
0.0,Object390,Property6,940879,Source2,Object390Property6
0.0,Object391,Property3,618646,Source2,Object391Property3
0.0,Object391,Property6,866689,Source2,Object391Property6
0.0,Object392,Property3,950313,Source2,Object392Property3
0.0,Object392,Property6,551568,Source2,Object392Property6
0.0,Object393,Property3,958021,Source2,Object393Property3
0.0,Object393,Property6,920852,Source2,Object393Property6
0.0,Object394,Property3,751409,Source2,Object394Property3
0.0,Object394,Property6,884093,Source2,Object394Property6
0.0,Object395,Property3,839246,Source2,Object395Property3
0.0,Object395,Property6,679085,Source2,Object395Property6
0.0,Object396,Property3,629574,Source2,Object396Property3
0.0,Object396,Property6,554734,Source2,Object396Property6
0.0,Object397,Property3,918386,Source2,Object397Property3
0.0,Object397,Property6,948269,Source2,Object397Property6
0.0,Object398,Property3,840609,Source2,Object398Property3
0.0,Object398,Property6,617357,Source2,Object398Property6
0.0,Object399,Property3,876255,Source2,Object399Property3
0.0,Object399,Property6,699822,Source2,Object399Property6
0.0,Object400,Property3,862664,Source2,Object400Property3
0.0,Object400,Property6,922978,Source2,Object400Property6
0.0,Object401,Property3,926537,Source2,Object401Property3
0.0,Object401,Property6,504162,Source2,Object401Property6
0.0,Object402,Property3,621290,Source2,Object402Property3
0.0,Object402,Property6,637474,Source2,Object402Property6
0.0,Object403,Property3,905356,Source2,Object403Property3
0.0,Object403,Property6,645090,Source2,Object403Property6
0.0,Object404,Property3,606734,Source2,Object404Property3
0.0,Object404,Property6,600038,Source2,Object404Property6
0.0,Object405,Property3,641863,Source2,Object405Property3
0.0,Object405,Property6,935439,Source2,Object405Property6
0.0,Object406,Property3,703259,Source2,Object406Property3
0.0,Object406,Property6,712150,Source2,Object406Property6
0.0,Object407,Property3,507978,Source2,Object407Property3
0.0,Object407,Property6,751151,Source2,Object407Property6
0.0,Object408,Property3,719349,Source2,Object408Property3
0.0,Object408,Property6,988958,Source2,Object408Property6
0.0,Object409,Property3,950484,Source2,Object409Property3
0.0,Object409,Property6,821780,Source2,Object409Property6
0.0,Object410,Property3,900727,Source2,Object410Property3
0.0,Object410,Property6,854604,Source2,Object410Property6
0.0,Object411,Property3,750409,Source2,Object411Property3
0.0,Object411,Property6,753835,Source2,Object411Property6
0.0,Object412,Property3,799132,Source2,Object412Property3
0.0,Object412,Property6,614328,Source2,Object412Property6
0.0,Object413,Property3,974202,Source2,Object413Property3
0.0,Object413,Property6,577598,Source2,Object413Property6
0.0,Object414,Property3,743155,Source2,Object414Property3
0.0,Object414,Property6,580879,Source2,Object414Property6
0.0,Object415,Property3,618349,Source2,Object415Property3
0.0,Object415,Property6,551615,Source2,Object415Property6
0.0,Object416,Property3,556518,Source2,Object416Property3
0.0,Object416,Property6,683554,Source2,Object416Property6
0.0,Object417,Property3,764990,Source2,Object417Property3
0.0,Object417,Property6,752792,Source2,Object417Property6
0.0,Object418,Property3,807136,Source2,Object418Property3
0.0,Object418,Property6,872122,Source2,Object418Property6
0.0,Object419,Property3,735785,Source2,Object419Property3
0.0,Object419,Property6,505790,Source2,Object419Property6
0.0,Object420,Property3,827875,Source2,Object420Property3
0.0,Object420,Property6,980317,Source2,Object420Property6
0.0,Object421,Property3,831092,Source2,Object421Property3
0.0,Object421,Property6,926979,Source2,Object421Property6
0.0,Object422,Property3,574988,Source2,Object422Property3
0.0,Object422,Property6,524435,Source2,Object422Property6
0.0,Object423,Property3,665974,Source2,Object423Property3
0.0,Object423,Property6,835075,Source2,Object423Property6
0.0,Object424,Property3,592414,Source2,Object424Property3
0.0,Object424,Property6,986922,Source2,Object424Property6
0.0,Object425,Property3,615177,Source2,Object425Property3
0.0,Object425,Property6,944448,Source2,Object425Property6
0.0,Object426,Property3,550835,Source2,Object426Property3
0.0,Object426,Property6,803731,Source2,Object426Property6
0.0,Object427,Property3,764608,Source2,Object427Property3
0.0,Object427,Property6,946767,Source2,Object427Property6
0.0,Object428,Property3,751646,Source2,Object428Property3
0.0,Object428,Property6,612164,Source2,Object428Property6
0.0,Object429,Property3,852603,Source2,Object429Property3
0.0,Object429,Property6,846458,Source2,Object429Property6
0.0,Object430,Property3,655398,Source2,Object430Property3
0.0,Object430,Property6,661508,Source2,Object430Property6
0.0,Object431,Property3,862369,Source2,Object431Property3
0.0,Object431,Property6,855217,Source2,Object431Property6
0.0,Object432,Property3,651785,Source2,Object432Property3
0.0,Object432,Property6,527544,Source2,Object432Property6
0.0,Object433,Property3,960007,Source2,Object433Property3
0.0,Object433,Property6,718436,Source2,Object433Property6
0.0,Object434,Property3,887224,Source2,Object434Property3
0.0,Object434,Property6,604483,Source2,Object434Property6
0.0,Object435,Property3,778625,Source2,Object435Property3
0.0,Object435,Property6,786229,Source2,Object435Property6
0.0,Object436,Property3,597597,Source2,Object436Property3
0.0,Object436,Property6,755865,Source2,Object436Property6
0.0,Object437,Property3,859239,Source2,Object437Property3
0.0,Object437,Property6,825447,Source2,Object437Property6
0.0,Object438,Property3,605988,Source2,Object438Property3
0.0,Object438,Property6,754565,Source2,Object438Property6
0.0,Object439,Property3,663190,Source2,Object439Property3
0.0,Object439,Property6,705871,Source2,Object439Property6
0.0,Object440,Property3,809371,Source2,Object440Property3
0.0,Object440,Property6,772803,Source2,Object440Property6
0.0,Object441,Property3,938169,Source2,Object441Property3
0.0,Object441,Property6,860911,Source2,Object441Property6
0.0,Object442,Property3,629414,Source2,Object442Property3
0.0,Object442,Property6,714936,Source2,Object442Property6
0.0,Object443,Property3,697268,Source2,Object443Property3
0.0,Object443,Property6,876440,Source2,Object443Property6
0.0,Object444,Property3,833663,Source2,Object444Property3
0.0,Object444,Property6,776146,Source2,Object444Property6
0.0,Object445,Property3,708181,Source2,Object445Property3
0.0,Object445,Property6,646258,Source2,Object445Property6
0.0,Object446,Property3,807737,Source2,Object446Property3
0.0,Object446,Property6,849256,Source2,Object446Property6
0.0,Object447,Property3,924547,Source2,Object447Property3
0.0,Object447,Property6,663310,Source2,Object447Property6
0.0,Object448,Property3,589183,Source2,Object448Property3
0.0,Object448,Property6,735962,Source2,Object448Property6
0.0,Object449,Property3,641481,Source2,Object449Property3
0.0,Object449,Property6,981725,Source2,Object449Property6
0.0,Object450,Property3,816130,Source2,Object450Property3
0.0,Object450,Property6,703671,Source2,Object450Property6
0.0,Object451,Property3,843939,Source2,Object451Property3
0.0,Object451,Property6,626266,Source2,Object451Property6
0.0,Object452,Property3,774144,Source2,Object452Property3
0.0,Object452,Property6,858149,Source2,Object452Property6
0.0,Object453,Property3,968004,Source2,Object453Property3
0.0,Object453,Property6,737746,Source2,Object453Property6
0.0,Object454,Property3,542135,Source2,Object454Property3
0.0,Object454,Property6,893472,Source2,Object454Property6
0.0,Object455,Property3,548166,Source2,Object455Property3
0.0,Object455,Property6,533521,Source2,Object455Property6
0.0,Object456,Property3,778778,Source2,Object456Property3
0.0,Object456,Property6,951753,Source2,Object456Property6
0.0,Object457,Property3,834111,Source2,Object457Property3
0.0,Object457,Property6,956682,Source2,Object457Property6
0.0,Object458,Property3,944086,Source2,Object458Property3
0.0,Object458,Property6,846292,Source2,Object458Property6
0.0,Object459,Property3,541554,Source2,Object459Property3
0.0,Object459,Property6,783747,Source2,Object459Property6
0.0,Object460,Property3,875161,Source2,Object460Property3
0.0,Object460,Property6,834964,Source2,Object460Property6
0.0,Object461,Property3,850852,Source2,Object461Property3
0.0,Object461,Property6,951405,Source2,Object461Property6
0.0,Object462,Property3,718690,Source2,Object462Property3
0.0,Object462,Property6,574741,Source2,Object462Property6
0.0,Object463,Property3,745514,Source2,Object463Property3
0.0,Object463,Property6,942655,Source2,Object463Property6
0.0,Object464,Property3,583624,Source2,Object464Property3
0.0,Object464,Property6,702213,Source2,Object464Property6
0.0,Object465,Property3,512094,Source2,Object465Property3
0.0,Object465,Property6,526568,Source2,Object465Property6
0.0,Object466,Property3,993868,Source2,Object466Property3
0.0,Object466,Property6,771094,Source2,Object466Property6
0.0,Object467,Property3,954062,Source2,Object467Property3
0.0,Object467,Property6,563803,Source2,Object467Property6
0.0,Object468,Property3,594767,Source2,Object468Property3
0.0,Object468,Property6,871958,Source2,Object468Property6
0.0,Object469,Property3,815625,Source2,Object469Property3
0.0,Object469,Property6,902592,Source2,Object469Property6
0.0,Object470,Property3,739863,Source2,Object470Property3
0.0,Object470,Property6,916693,Source2,Object470Property6
0.0,Object471,Property3,807358,Source2,Object471Property3
0.0,Object471,Property6,660788,Source2,Object471Property6
0.0,Object472,Property3,981650,Source2,Object472Property3
0.0,Object472,Property6,520684,Source2,Object472Property6
0.0,Object473,Property3,676480,Source2,Object473Property3
0.0,Object473,Property6,892794,Source2,Object473Property6
0.0,Object474,Property3,787840,Source2,Object474Property3
0.0,Object474,Property6,764411,Source2,Object474Property6
0.0,Object475,Property3,919332,Source2,Object475Property3
0.0,Object475,Property6,822468,Source2,Object475Property6
0.0,Object476,Property3,543759,Source2,Object476Property3
0.0,Object476,Property6,631235,Source2,Object476Property6
0.0,Object477,Property3,695025,Source2,Object477Property3
0.0,Object477,Property6,889627,Source2,Object477Property6
0.0,Object478,Property3,883799,Source2,Object478Property3
0.0,Object478,Property6,664689,Source2,Object478Property6
0.0,Object479,Property3,728971,Source2,Object479Property3
0.0,Object479,Property6,718726,Source2,Object479Property6
0.0,Object480,Property3,692136,Source2,Object480Property3
0.0,Object480,Property6,900073,Source2,Object480Property6
0.0,Object481,Property3,692685,Source2,Object481Property3
0.0,Object481,Property6,678534,Source2,Object481Property6
0.0,Object482,Property3,574814,Source2,Object482Property3
0.0,Object482,Property6,802432,Source2,Object482Property6
0.0,Object483,Property3,802980,Source2,Object483Property3
0.0,Object483,Property6,865783,Source2,Object483Property6
0.0,Object484,Property3,504654,Source2,Object484Property3
0.0,Object484,Property6,860307,Source2,Object484Property6
0.0,Object485,Property3,911910,Source2,Object485Property3
0.0,Object485,Property6,729574,Source2,Object485Property6
0.0,Object486,Property3,946388,Source2,Object486Property3
0.0,Object486,Property6,845864,Source2,Object486Property6
0.0,Object487,Property3,619419,Source2,Object487Property3
0.0,Object487,Property6,754840,Source2,Object487Property6
0.0,Object488,Property3,934379,Source2,Object488Property3
0.0,Object488,Property6,910833,Source2,Object488Property6
0.0,Object489,Property3,700849,Source2,Object489Property3
0.0,Object489,Property6,930016,Source2,Object489Property6
0.0,Object490,Property3,607644,Source2,Object490Property3
0.0,Object490,Property6,985424,Source2,Object490Property6
0.0,Object491,Property3,751211,Source2,Object491Property3
0.0,Object491,Property6,504891,Source2,Object491Property6
0.0,Object492,Property3,964801,Source2,Object492Property3
0.0,Object492,Property6,544563,Source2,Object492Property6
0.0,Object493,Property3,537370,Source2,Object493Property3
0.0,Object493,Property6,946879,Source2,Object493Property6
0.0,Object494,Property3,704707,Source2,Object494Property3
0.0,Object494,Property6,967669,Source2,Object494Property6
0.0,Object495,Property3,879631,Source2,Object495Property3
0.0,Object495,Property6,650456,Source2,Object495Property6
0.0,Object496,Property3,985719,Source2,Object496Property3
0.0,Object496,Property6,908406,Source2,Object496Property6
0.0,Object497,Property3,647882,Source2,Object497Property3
0.0,Object497,Property6,590574,Source2,Object497Property6
0.0,Object498,Property3,675910,Source2,Object498Property3
0.0,Object498,Property6,702280,Source2,Object498Property6
0.0,Object499,Property3,800413,Source2,Object499Property3
0.0,Object499,Property6,613742,Source2,Object499Property6
0.0,Object500,Property3,507589,Source2,Object500Property3
0.0,Object500,Property6,704098,Source2,Object500Property6
0.0,Object501,Property3,658409,Source2,Object501Property3
0.0,Object501,Property6,837388,Source2,Object501Property6
0.0,Object502,Property3,623056,Source2,Object502Property3
0.0,Object502,Property6,859919,Source2,Object502Property6
0.0,Object503,Property3,871958,Source2,Object503Property3
0.0,Object503,Property6,706447,Source2,Object503Property6
0.0,Object504,Property3,548011,Source2,Object504Property3
0.0,Object504,Property6,886007,Source2,Object504Property6
0.0,Object505,Property3,942650,Source2,Object505Property3
0.0,Object505,Property6,944242,Source2,Object505Property6
0.0,Object506,Property3,840832,Source2,Object506Property3
0.0,Object506,Property6,604612,Source2,Object506Property6
0.0,Object507,Property3,538783,Source2,Object507Property3
0.0,Object507,Property6,929570,Source2,Object507Property6
0.0,Object508,Property3,652536,Source2,Object508Property3
0.0,Object508,Property6,730585,Source2,Object508Property6
0.0,Object509,Property3,519904,Source2,Object509Property3
0.0,Object509,Property6,938720,Source2,Object509Property6
0.0,Object510,Property3,949251,Source2,Object510Property3
0.0,Object510,Property6,753884,Source2,Object510Property6
0.0,Object511,Property3,905822,Source2,Object511Property3
0.0,Object511,Property6,993398,Source2,Object511Property6
0.0,Object512,Property3,932623,Source2,Object512Property3
0.0,Object512,Property6,523905,Source2,Object512Property6
0.0,Object513,Property3,743558,Source2,Object513Property3
0.0,Object513,Property6,844851,Source2,Object513Property6
0.0,Object514,Property3,559153,Source2,Object514Property3
0.0,Object514,Property6,622774,Source2,Object514Property6
0.0,Object515,Property3,812524,Source2,Object515Property3
0.0,Object515,Property6,669198,Source2,Object515Property6
0.0,Object516,Property3,861979,Source2,Object516Property3
0.0,Object516,Property6,840074,Source2,Object516Property6
0.0,Object517,Property3,641952,Source2,Object517Property3
0.0,Object517,Property6,525878,Source2,Object517Property6
0.0,Object518,Property3,770963,Source2,Object518Property3
0.0,Object518,Property6,892289,Source2,Object518Property6
0.0,Object519,Property3,632675,Source2,Object519Property3
0.0,Object519,Property6,708722,Source2,Object519Property6
0.0,Object520,Property3,918565,Source2,Object520Property3
0.0,Object520,Property6,982109,Source2,Object520Property6
0.0,Object521,Property3,921817,Source2,Object521Property3
0.0,Object521,Property6,649626,Source2,Object521Property6
0.0,Object522,Property3,535193,Source2,Object522Property3
0.0,Object522,Property6,996757,Source2,Object522Property6
0.0,Object523,Property3,939724,Source2,Object523Property3
0.0,Object523,Property6,859991,Source2,Object523Property6
0.0,Object524,Property3,788643,Source2,Object524Property3
0.0,Object524,Property6,937478,Source2,Object524Property6
0.0,Object525,Property3,825104,Source2,Object525Property3
0.0,Object525,Property6,716172,Source2,Object525Property6
0.0,Object526,Property3,866663,Source2,Object526Property3
0.0,Object526,Property6,999069,Source2,Object526Property6
0.0,Object527,Property3,981189,Source2,Object527Property3
0.0,Object527,Property6,855789,Source2,Object527Property6
0.0,Object528,Property3,504581,Source2,Object528Property3
0.0,Object528,Property6,717494,Source2,Object528Property6
0.0,Object529,Property3,763273,Source2,Object529Property3
0.0,Object529,Property6,816675,Source2,Object529Property6
0.0,Object530,Property3,640663,Source2,Object530Property3
0.0,Object530,Property6,837807,Source2,Object530Property6
0.0,Object531,Property3,759633,Source2,Object531Property3
0.0,Object531,Property6,984698,Source2,Object531Property6
0.0,Object532,Property3,796143,Source2,Object532Property3
0.0,Object532,Property6,520997,Source2,Object532Property6
0.0,Object533,Property3,542399,Source2,Object533Property3
0.0,Object533,Property6,793470,Source2,Object533Property6
0.0,Object534,Property3,842742,Source2,Object534Property3
0.0,Object534,Property6,517372,Source2,Object534Property6
0.0,Object535,Property3,902653,Source2,Object535Property3
0.0,Object535,Property6,717307,Source2,Object535Property6
0.0,Object536,Property3,601924,Source2,Object536Property3
0.0,Object536,Property6,876362,Source2,Object536Property6
0.0,Object537,Property3,595848,Source2,Object537Property3
0.0,Object537,Property6,751921,Source2,Object537Property6
0.0,Object538,Property3,984299,Source2,Object538Property3
0.0,Object538,Property6,703009,Source2,Object538Property6
0.0,Object539,Property3,715037,Source2,Object539Property3
0.0,Object539,Property6,504909,Source2,Object539Property6
0.0,Object540,Property3,832818,Source2,Object540Property3
0.0,Object540,Property6,859654,Source2,Object540Property6
0.0,Object541,Property3,516577,Source2,Object541Property3
0.0,Object541,Property6,885597,Source2,Object541Property6
0.0,Object542,Property3,964307,Source2,Object542Property3
0.0,Object542,Property6,536105,Source2,Object542Property6
0.0,Object543,Property3,753979,Source2,Object543Property3
0.0,Object543,Property6,588753,Source2,Object543Property6
0.0,Object544,Property3,866314,Source2,Object544Property3
0.0,Object544,Property6,805369,Source2,Object544Property6
0.0,Object545,Property3,719364,Source2,Object545Property3
0.0,Object545,Property6,848026,Source2,Object545Property6
0.0,Object546,Property3,666228,Source2,Object546Property3
0.0,Object546,Property6,813615,Source2,Object546Property6
0.0,Object547,Property3,908484,Source2,Object547Property3
0.0,Object547,Property6,719663,Source2,Object547Property6
0.0,Object548,Property3,874075,Source2,Object548Property3
0.0,Object548,Property6,588700,Source2,Object548Property6
0.0,Object549,Property3,958792,Source2,Object549Property3
0.0,Object549,Property6,564546,Source2,Object549Property6
0.0,Object550,Property3,965213,Source2,Object550Property3
0.0,Object550,Property6,890409,Source2,Object550Property6
0.0,Object551,Property3,919902,Source2,Object551Property3
0.0,Object551,Property6,706521,Source2,Object551Property6
0.0,Object552,Property3,900890,Source2,Object552Property3
0.0,Object552,Property6,890429,Source2,Object552Property6
0.0,Object553,Property3,698444,Source2,Object553Property3
0.0,Object553,Property6,740525,Source2,Object553Property6
0.0,Object554,Property3,780742,Source2,Object554Property3
0.0,Object554,Property6,696215,Source2,Object554Property6
0.0,Object555,Property3,920810,Source2,Object555Property3
0.0,Object555,Property6,781048,Source2,Object555Property6
0.0,Object556,Property3,511595,Source2,Object556Property3
0.0,Object556,Property6,941392,Source2,Object556Property6
0.0,Object557,Property3,699946,Source2,Object557Property3
0.0,Object557,Property6,529080,Source2,Object557Property6
0.0,Object558,Property3,625579,Source2,Object558Property3
0.0,Object558,Property6,619966,Source2,Object558Property6
0.0,Object559,Property3,590341,Source2,Object559Property3
0.0,Object559,Property6,518224,Source2,Object559Property6
0.0,Object560,Property3,595489,Source2,Object560Property3
0.0,Object560,Property6,872964,Source2,Object560Property6
0.0,Object561,Property3,915942,Source2,Object561Property3
0.0,Object561,Property6,641475,Source2,Object561Property6
0.0,Object562,Property3,500668,Source2,Object562Property3
0.0,Object562,Property6,925231,Source2,Object562Property6
0.0,Object563,Property3,507510,Source2,Object563Property3
0.0,Object563,Property6,728188,Source2,Object563Property6
0.0,Object564,Property3,999601,Source2,Object564Property3
0.0,Object564,Property6,744481,Source2,Object564Property6
0.0,Object565,Property3,717869,Source2,Object565Property3
0.0,Object565,Property6,515922,Source2,Object565Property6
0.0,Object566,Property3,757164,Source2,Object566Property3
0.0,Object566,Property6,550761,Source2,Object566Property6
0.0,Object567,Property3,574860,Source2,Object567Property3
0.0,Object567,Property6,785832,Source2,Object567Property6
0.0,Object568,Property3,977261,Source2,Object568Property3
0.0,Object568,Property6,671911,Source2,Object568Property6
0.0,Object569,Property3,632199,Source2,Object569Property3
0.0,Object569,Property6,750192,Source2,Object569Property6
0.0,Object570,Property3,891415,Source2,Object570Property3
0.0,Object570,Property6,870867,Source2,Object570Property6
0.0,Object571,Property3,864748,Source2,Object571Property3
0.0,Object571,Property6,861471,Source2,Object571Property6
0.0,Object572,Property3,700019,Source2,Object572Property3
0.0,Object572,Property6,793054,Source2,Object572Property6
0.0,Object573,Property3,518784,Source2,Object573Property3
0.0,Object573,Property6,962342,Source2,Object573Property6
0.0,Object574,Property3,520431,Source2,Object574Property3
0.0,Object574,Property6,627910,Source2,Object574Property6
0.0,Object575,Property3,546711,Source2,Object575Property3
0.0,Object575,Property6,879680,Source2,Object575Property6
0.0,Object576,Property3,571677,Source2,Object576Property3
0.0,Object576,Property6,655690,Source2,Object576Property6
0.0,Object577,Property3,791727,Source2,Object577Property3
0.0,Object577,Property6,976642,Source2,Object577Property6
0.0,Object578,Property3,551374,Source2,Object578Property3
0.0,Object578,Property6,671107,Source2,Object578Property6
0.0,Object579,Property3,508176,Source2,Object579Property3
0.0,Object579,Property6,503202,Source2,Object579Property6
0.0,Object580,Property3,891423,Source2,Object580Property3
0.0,Object580,Property6,903648,Source2,Object580Property6
0.0,Object581,Property3,563845,Source2,Object581Property3
0.0,Object581,Property6,759795,Source2,Object581Property6
0.0,Object582,Property3,891260,Source2,Object582Property3
0.0,Object582,Property6,817348,Source2,Object582Property6
0.0,Object583,Property3,716226,Source2,Object583Property3
0.0,Object583,Property6,696978,Source2,Object583Property6
0.0,Object584,Property3,913111,Source2,Object584Property3
0.0,Object584,Property6,963402,Source2,Object584Property6
0.0,Object585,Property3,861972,Source2,Object585Property3
0.0,Object585,Property6,702626,Source2,Object585Property6
0.0,Object586,Property3,964013,Source2,Object586Property3
0.0,Object586,Property6,891487,Source2,Object586Property6
0.0,Object587,Property3,512897,Source2,Object587Property3
0.0,Object587,Property6,592758,Source2,Object587Property6
0.0,Object588,Property3,731717,Source2,Object588Property3
0.0,Object588,Property6,979634,Source2,Object588Property6
0.0,Object589,Property3,617653,Source2,Object589Property3
0.0,Object589,Property6,734981,Source2,Object589Property6
0.0,Object590,Property3,562263,Source2,Object590Property3
0.0,Object590,Property6,775387,Source2,Object590Property6
0.0,Object591,Property3,803071,Source2,Object591Property3
0.0,Object591,Property6,651787,Source2,Object591Property6
0.0,Object592,Property3,647105,Source2,Object592Property3
0.0,Object592,Property6,883402,Source2,Object592Property6
0.0,Object593,Property3,512103,Source2,Object593Property3
0.0,Object593,Property6,572156,Source2,Object593Property6
0.0,Object594,Property3,966545,Source2,Object594Property3
0.0,Object594,Property6,614319,Source2,Object594Property6
0.0,Object595,Property3,855757,Source2,Object595Property3
0.0,Object595,Property6,718698,Source2,Object595Property6
0.0,Object596,Property3,708052,Source2,Object596Property3
0.0,Object596,Property6,924248,Source2,Object596Property6
0.0,Object597,Property3,611588,Source2,Object597Property3
0.0,Object597,Property6,710576,Source2,Object597Property6
0.0,Object598,Property3,706942,Source2,Object598Property3
0.0,Object598,Property6,920737,Source2,Object598Property6
0.0,Object599,Property3,885935,Source2,Object599Property3
0.0,Object599,Property6,905897,Source2,Object599Property6
0.0,Object600,Property3,986981,Source2,Object600Property3
0.0,Object600,Property6,827845,Source2,Object600Property6
0.0,Object601,Property3,579095,Source2,Object601Property3
0.0,Object601,Property6,525742,Source2,Object601Property6
0.0,Object602,Property3,947964,Source2,Object602Property3
0.0,Object602,Property6,723764,Source2,Object602Property6
0.0,Object603,Property3,985853,Source2,Object603Property3
0.0,Object603,Property6,800460,Source2,Object603Property6
0.0,Object604,Property3,793816,Source2,Object604Property3
0.0,Object604,Property6,980476,Source2,Object604Property6
0.0,Object605,Property3,982287,Source2,Object605Property3
0.0,Object605,Property6,734697,Source2,Object605Property6
0.0,Object606,Property3,884435,Source2,Object606Property3
0.0,Object606,Property6,562498,Source2,Object606Property6
0.0,Object607,Property3,731486,Source2,Object607Property3
0.0,Object607,Property6,972415,Source2,Object607Property6
0.0,Object608,Property3,638498,Source2,Object608Property3
0.0,Object608,Property6,671664,Source2,Object608Property6
0.0,Object609,Property3,793896,Source2,Object609Property3
0.0,Object609,Property6,883589,Source2,Object609Property6
0.0,Object610,Property3,831799,Source2,Object610Property3
0.0,Object610,Property6,768017,Source2,Object610Property6
0.0,Object611,Property3,590444,Source2,Object611Property3
0.0,Object611,Property6,546580,Source2,Object611Property6
0.0,Object612,Property3,754446,Source2,Object612Property3
0.0,Object612,Property6,911572,Source2,Object612Property6
0.0,Object613,Property3,865359,Source2,Object613Property3
0.0,Object613,Property6,683915,Source2,Object613Property6
0.0,Object614,Property3,599005,Source2,Object614Property3
0.0,Object614,Property6,712820,Source2,Object614Property6
0.0,Object615,Property3,807501,Source2,Object615Property3
0.0,Object615,Property6,654149,Source2,Object615Property6
0.0,Object616,Property3,958365,Source2,Object616Property3
0.0,Object616,Property6,536735,Source2,Object616Property6
0.0,Object617,Property3,865905,Source2,Object617Property3
0.0,Object617,Property6,574366,Source2,Object617Property6
0.0,Object618,Property3,910355,Source2,Object618Property3
0.0,Object618,Property6,674452,Source2,Object618Property6
0.0,Object619,Property3,602300,Source2,Object619Property3
0.0,Object619,Property6,652891,Source2,Object619Property6
0.0,Object620,Property3,879416,Source2,Object620Property3
0.0,Object620,Property6,582873,Source2,Object620Property6
0.0,Object621,Property3,974057,Source2,Object621Property3
0.0,Object621,Property6,682183,Source2,Object621Property6
0.0,Object622,Property3,705699,Source2,Object622Property3
0.0,Object622,Property6,616919,Source2,Object622Property6
0.0,Object623,Property3,902716,Source2,Object623Property3
0.0,Object623,Property6,684974,Source2,Object623Property6
0.0,Object624,Property3,885833,Source2,Object624Property3
0.0,Object624,Property6,985771,Source2,Object624Property6
0.0,Object625,Property3,653874,Source2,Object625Property3
0.0,Object625,Property6,768324,Source2,Object625Property6
0.0,Object626,Property3,820582,Source2,Object626Property3
0.0,Object626,Property6,547154,Source2,Object626Property6
0.0,Object627,Property3,613069,Source2,Object627Property3
0.0,Object627,Property6,612997,Source2,Object627Property6
0.0,Object628,Property3,928873,Source2,Object628Property3
0.0,Object628,Property6,575900,Source2,Object628Property6
0.0,Object629,Property3,630666,Source2,Object629Property3
0.0,Object629,Property6,567774,Source2,Object629Property6
0.0,Object630,Property3,562412,Source2,Object630Property3
0.0,Object630,Property6,721189,Source2,Object630Property6
0.0,Object631,Property3,681343,Source2,Object631Property3
0.0,Object631,Property6,996314,Source2,Object631Property6
0.0,Object632,Property3,991071,Source2,Object632Property3
0.0,Object632,Property6,507543,Source2,Object632Property6
0.0,Object633,Property3,569141,Source2,Object633Property3
0.0,Object633,Property6,521182,Source2,Object633Property6
0.0,Object634,Property3,937415,Source2,Object634Property3
0.0,Object634,Property6,881628,Source2,Object634Property6
0.0,Object635,Property3,916339,Source2,Object635Property3
0.0,Object635,Property6,922730,Source2,Object635Property6
0.0,Object636,Property3,994519,Source2,Object636Property3
0.0,Object636,Property6,891081,Source2,Object636Property6
0.0,Object637,Property3,877120,Source2,Object637Property3
0.0,Object637,Property6,857213,Source2,Object637Property6
0.0,Object638,Property3,577044,Source2,Object638Property3
0.0,Object638,Property6,777615,Source2,Object638Property6
0.0,Object639,Property3,938409,Source2,Object639Property3
0.0,Object639,Property6,646941,Source2,Object639Property6
0.0,Object640,Property3,856434,Source2,Object640Property3
0.0,Object640,Property6,899540,Source2,Object640Property6
0.0,Object641,Property3,764191,Source2,Object641Property3
0.0,Object641,Property6,547313,Source2,Object641Property6
0.0,Object642,Property3,811470,Source2,Object642Property3
0.0,Object642,Property6,701844,Source2,Object642Property6
0.0,Object643,Property3,857730,Source2,Object643Property3
0.0,Object643,Property6,808024,Source2,Object643Property6
0.0,Object644,Property3,898247,Source2,Object644Property3
0.0,Object644,Property6,551802,Source2,Object644Property6
0.0,Object645,Property3,688693,Source2,Object645Property3
0.0,Object645,Property6,985442,Source2,Object645Property6
0.0,Object646,Property3,861700,Source2,Object646Property3
0.0,Object646,Property6,871423,Source2,Object646Property6
0.0,Object647,Property3,652355,Source2,Object647Property3
0.0,Object647,Property6,642464,Source2,Object647Property6
0.0,Object648,Property3,527277,Source2,Object648Property3
0.0,Object648,Property6,900629,Source2,Object648Property6
0.0,Object649,Property3,518173,Source2,Object649Property3
0.0,Object649,Property6,827671,Source2,Object649Property6
0.0,Object650,Property3,693001,Source2,Object650Property3
0.0,Object650,Property6,775378,Source2,Object650Property6
0.0,Object651,Property3,647439,Source2,Object651Property3
0.0,Object651,Property6,861331,Source2,Object651Property6
0.0,Object652,Property3,811888,Source2,Object652Property3
0.0,Object652,Property6,891809,Source2,Object652Property6
0.0,Object653,Property3,947167,Source2,Object653Property3
0.0,Object653,Property6,645270,Source2,Object653Property6
0.0,Object654,Property3,778473,Source2,Object654Property3
0.0,Object654,Property6,893029,Source2,Object654Property6
0.0,Object655,Property3,970001,Source2,Object655Property3
0.0,Object655,Property6,945070,Source2,Object655Property6
