Object,Property,Value,False,ObjectProperty
Object723,Property4,442298,"[949507, 676056, 820066, 799882, 553543, 837352, 635141, 941163, 959931, 619757, 875135, 735786, 638973, 834697, 715328, 971180, 680214, 868857, 544030, 539798]",Object723Property4
Object723,Property5,445510,"[547753, 599832, 974276, 932727, 917707, 618346, 901726, 566962, 784939, 894496, 859367, 806865, 631606, 554534, 580110, 905647, 641516, 991099, 892243, 659765]",Object723Property5
Object723,Property6,274289,"[678694, 890733, 820820, 816350, 967481, 897158, 740826, 690908, 719537, 629556, 788667, 837654, 576665, 615424, 806097, 690248, 995066, 501968, 586997, 918386]",Object723Property6
Object724,Property1,425988,"[999524, 629198, 935909, 846912, 643104, 967869, 504371, 738060, 901754, 875808, 553293, 890757, 511560, 963825, 994565, 941506, 985921, 998717, 632248, 502403]",Object724Property1
Object724,Property2,169855,"[513896, 576293, 745735, 971471, 675099, 797621, 858923, 531309, 574268, 955140, 816173, 758466, 953840, 855919, 936204, 581042, 848157, 608349, 980714, 503451]",Object724Property2
Object724,Property3,420595,"[852785, 962072, 745334, 695674, 636724, 930633, 877115, 726466, 794100, 900296, 824499, 790205, 871137, 892298, 807762, 908026, 596027, 557313, 859482, 501423]",Object724Property3
Object724,Property4,237298,"[987604, 963797, 758013, 707551, 552636, 723480, 721189, 711667, 781949, 924459, 684686, 858606, 654394, 860562, 999589, 678034, 948843, 678665, 970211, 931634]",Object724Property4
Object724,Property5,274914,"[603461, 914216, 850899, 570407, 634982, 770830, 626200, 848212, 602500, 885179, 914192, 626668, 699474, 776520, 502807, 985047, 873921, 734269, 647581, 879658]",Object724Property5
Object724,Property6,245658,"[717499, 715498, 649536, 849937, 731662, 797277, 586729, 601200, 596619, 523327, 727064, 659459, 978170, 612995, 656215, 919224, 539394, 542367, 946402, 969972]",Object724Property6
Object725,Property1,293059,"[512243, 897567, 882863, 583868, 688777, 990205, 599613, 800846, 882153, 548834, 956774, 533206, 659495, 963704, 993680, 807109, 749864, 841191, 699511, 730690]",Object725Property1
Object725,Property2,342198,"[958152, 940147, 558812, 526524, 593313, 816293, 641856, 907002, 699943, 965827, 966357, 692552, 659934, 567570, 831274, 508939, 917964, 818043, 885520, 866656]",Object725Property2
Object725,Property3,469053,"[794153, 848565, 620432, 775743, 934219, 999055, 775936, 816767, 777960, 591212, 983207, 908888, 722272, 865012, 884622, 579495, 769644, 837673, 922615, 592057]",Object725Property3
Object725,Property4,308512,"[502064, 598049, 858932, 532762, 643590, 649911, 799162, 946224, 966344, 503149, 761886, 712935, 693573, 608338, 517475, 676854, 669455, 752224, 673764, 724394]",Object725Property4
Object725,Property5,497553,"[922586, 960114, 736113, 675324, 810856, 707310, 966318, 548972, 900790, 643824, 666527, 978335, 525990, 822536, 732781, 703266, 674906, 975486, 772381, 863582]",Object725Property5
Object725,Property6,308297,"[775043, 981580, 772714, 995808, 732986, 923120, 992355, 847279, 869387, 717757, 880205, 944836, 832297, 616534, 501532, 872456, 802223, 726585, 586075, 541766]",Object725Property6
Object726,Property1,155738,"[574942, 896086, 696055, 858083, 680850, 625922, 892471, 743542, 725846, 550542, 991748, 578205, 963883, 559543, 934898, 559031, 545999, 928665, 841816, 544502]",Object726Property1
Object726,Property2,185329,"[600269, 685219, 794538, 620220, 841443, 592361, 544502, 867368, 861697, 514878, 698929, 518067, 625740, 906004, 773820, 641558, 920889, 911760, 881862, 636332]",Object726Property2
Object726,Property3,246844,"[857497, 859705, 529304, 554528, 618357, 710432, 981759, 912038, 648777, 950665, 590307, 890824, 734424, 710321, 751510, 849765, 898003, 943176, 525037, 864437]",Object726Property3
Object726,Property4,167804,"[822513, 666764, 930389, 659715, 796505, 732801, 773425, 842607, 866080, 643833, 723172, 961052, 984044, 974027, 529076, 883757, 869637, 618740, 915003, 547282]",Object726Property4
Object726,Property5,123983,"[803743, 549271, 973750, 791158, 582004, 652701, 502797, 752506, 587328, 807156, 604640, 673598, 563500, 717063, 937892, 883491, 683662, 922124, 663798, 944936]",Object726Property5
Object726,Property6,151326,"[551250, 854490, 985544, 707216, 738103, 899020, 715047, 716741, 930176, 982127, 660193, 598182, 709782, 618611, 984561, 539355, 781990, 829393, 683097, 922282]",Object726Property6
Object727,Property1,301203,"[887459, 675344, 730626, 536192, 962447, 624192, 932682, 936777, 713768, 510783, 603792, 570478, 884996, 801423, 832484, 902581, 916715, 658935, 996616, 739494]",Object727Property1
Object727,Property2,305797,"[671933, 986966, 696297, 564664, 810631, 885641, 983929, 887065, 792378, 600946, 976020, 908062, 926745, 669107, 788920, 738285, 598179, 833831, 795470, 745958]",Object727Property2
Object727,Property3,328032,"[517627, 513567, 663626, 836515, 612197, 733575, 627949, 534914, 735813, 598281, 517423, 744547, 788109, 646296, 982657, 598775, 554609, 841510, 582226, 541773]",Object727Property3
Object727,Property4,257298,"[699774, 740802, 922108, 945806, 591442, 791663, 938511, 825742, 601690, 515520, 794400, 860632, 775094, 774815, 995821, 576909, 717915, 602107, 796090, 664525]",Object727Property4
Object727,Property5,407392,"[928932, 626898, 718813, 698179, 768866, 858441, 841186, 714927, 960262, 643567, 767105, 755160, 805824, 883162, 670575, 942498, 798842, 719328, 986257, 872306]",Object727Property5
Object727,Property6,160239,"[919877, 927304, 678596, 945933, 839104, 738829, 567939, 781077, 835843, 980066, 615687, 584223, 821176, 863707, 525661, 535946, 966431, 582845, 925727, 982577]",Object727Property6
Object728,Property1,276913,"[680752, 578843, 758542, 515559, 938382, 920980, 703503, 862866, 809901, 768518, 523117, 536967, 955134, 688109, 506686, 905470, 803727, 872469, 850566, 669562]",Object728Property1
Object728,Property2,165325,"[802673, 991553, 906114, 793991, 722867, 787950, 900879, 948369, 617861, 700604, 684353, 998876, 987334, 583306, 765590, 772321, 952337, 673847, 589268, 703885]",Object728Property2
Object728,Property3,119865,"[759764, 551582, 739569, 783614, 534820, 529371, 683409, 624100, 584599, 596561, 681169, 849414, 637960, 609830, 598860, 895848, 973957, 889760, 749352, 771367]",Object728Property3
Object728,Property4,440548,"[691991, 875159, 917624, 869510, 962247, 897674, 805222, 779854, 556625, 551343, 996425, 838069, 586589, 729913, 606297, 551107, 589419, 710140, 977614, 655254]",Object728Property4
Object728,Property5,361216,"[834825, 991929, 610537, 767675, 676923, 821368, 721116, 768101, 531882, 834878, 589281, 731872, 681595, 730578, 902582, 942062, 848532, 798902, 564844, 553715]",Object728Property5
Object728,Property6,148759,"[658757, 519669, 844074, 512377, 513066, 682971, 839865, 590883, 897811, 724266, 559984, 769193, 919930, 667177, 856029, 834650, 648332, 936100, 677288, 740649]",Object728Property6
Object729,Property1,184360,"[624198, 690715, 853524, 785171, 624895, 693113, 756166, 936459, 948042, 819906, 760576, 695607, 713346, 793034, 745707, 504149, 797558, 570078, 557385, 750943]",Object729Property1
Object729,Property2,198982,"[884082, 923583, 661356, 566922, 603811, 940702, 520126, 923626, 709267, 884556, 795890, 783162, 848738, 926183, 664963, 883824, 950676, 908152, 836866, 582622]",Object729Property2
Object729,Property3,258844,"[795578, 621265, 584283, 596230, 556104, 917234, 978852, 512002, 890845, 904545, 503072, 722202, 667195, 978927, 929671, 813288, 556635, 539776, 917635, 947440]",Object729Property3
Object729,Property4,429638,"[917660, 583307, 624675, 697833, 907337, 997022, 765949, 762893, 835100, 889195, 950088, 912204, 699066, 552939, 526389, 581844, 573304, 967782, 885475, 980154]",Object729Property4
Object729,Property5,200260,"[504560, 600876, 546985, 654411, 594495, 642268, 648077, 828781, 648794, 739790, 700453, 874362, 511454, 744510, 887844, 835008, 800723, 724776, 721066, 625750]",Object729Property5
Object729,Property6,399021,"[555033, 918993, 517717, 889023, 713943, 571617, 683357, 651547, 678684, 762596, 702242, 550478, 762337, 713353, 553350, 980547, 880880, 972498, 593503, 538984]",Object729Property6
Object730,Property1,348055,"[670723, 920899, 544315, 951544, 922258, 693575, 891476, 581795, 819998, 979489, 567488, 927214, 796756, 617472, 741786, 638367, 922835, 989107, 504894, 677211]",Object730Property1
Object730,Property2,490537,"[915290, 504252, 912398, 539162, 705461, 722277, 837972, 687395, 513746, 850342, 945197, 800143, 791179, 703620, 589498, 983268, 901534, 557069, 911918, 567407]",Object730Property2
Object730,Property3,180050,"[525574, 518575, 753546, 784928, 873609, 838064, 604192, 941834, 531002, 540341, 867386, 767007, 898994, 749382, 879683, 784347, 878199, 923574, 594113, 708037]",Object730Property3
Object730,Property4,437404,"[981351, 701826, 669863, 556623, 501969, 583190, 542652, 895607, 671502, 902114, 508501, 676207, 654072, 930899, 568995, 858078, 935390, 548032, 755245, 680557]",Object730Property4
Object730,Property5,439352,"[912466, 765047, 882137, 642637, 517643, 588414, 520088, 539856, 907348, 703507, 991498, 586886, 892251, 815407, 921434, 671424, 570611, 978061, 983968, 606877]",Object730Property5
Object730,Property6,124344,"[582864, 818244, 894569, 917961, 532414, 862484, 945856, 618155, 802157, 931216, 754450, 756697, 623296, 597876, 849508, 711458, 934249, 746132, 827775, 686570]",Object730Property6
Object731,Property1,429011,"[780727, 963012, 929738, 543823, 658769, 615811, 800437, 711992, 859544, 969810, 781231, 743422, 707131, 933606, 695962, 678577, 678610, 814954, 828610, 917877]",Object731Property1
Object731,Property2,486536,"[837912, 855269, 587271, 509213, 810916, 908319, 871635, 607442, 716383, 937819, 844589, 922162, 561411, 827107, 554556, 600110, 574552, 608909, 638112, 853408]",Object731Property2
Object731,Property3,406006,"[616944, 624269, 610779, 718491, 771708, 933549, 994463, 553917, 538510, 713306, 572700, 774153, 641186, 723902, 656012, 998274, 678415, 921487, 610791, 975277]",Object731Property3
Object731,Property4,352916,"[621162, 506793, 849523, 700886, 832260, 726761, 839924, 672775, 861433, 991370, 924706, 796060, 612177, 933578, 695843, 882454, 566441, 511532, 888526, 677671]",Object731Property4
Object731,Property5,180672,"[521008, 907143, 607553, 532948, 911994, 537148, 844750, 884597, 649931, 638357, 797944, 790120, 659226, 969801, 587644, 666326, 539795, 545219, 730510, 961262]",Object731Property5
Object731,Property6,156300,"[937854, 686833, 961524, 672350, 632623, 556435, 586733, 556974, 592662, 565666, 518277, 707410, 758141, 777493, 604239, 736970, 928365, 776654, 870508, 630410]",Object731Property6
Object732,Property1,289451,"[658879, 525378, 627319, 805732, 536905, 687562, 554180, 628616, 761163, 895826, 555708, 517731, 780515, 909560, 773416, 848762, 947180, 621982, 572313, 690375]",Object732Property1
Object732,Property2,189675,"[650150, 590901, 756309, 637494, 827772, 898493, 634188, 684203, 734334, 673374, 525182, 741948, 533792, 682209, 611724, 967375, 598170, 630475, 696801, 730067]",Object732Property2
Object732,Property3,437704,"[726264, 889472, 813454, 798721, 956659, 680390, 544311, 570247, 730839, 911383, 551841, 724981, 513970, 935619, 899005, 932162, 887758, 939665, 793562, 571887]",Object732Property3
Object732,Property4,256869,"[789072, 607711, 727039, 841921, 714716, 690718, 984764, 656142, 525055, 639749, 729894, 843705, 673664, 682552, 693972, 967518, 696883, 756491, 979005, 993026]",Object732Property4
Object732,Property5,234818,"[752399, 984690, 870875, 925776, 550377, 617946, 789485, 678262, 961649, 735546, 534485, 855669, 968116, 865112, 779960, 991720, 616871, 708071, 568729, 980093]",Object732Property5
Object732,Property6,402612,"[961425, 577531, 507137, 893452, 771688, 893801, 789678, 893099, 599402, 626768, 634882, 733889, 792026, 509140, 854072, 893506, 578127, 708506, 685267, 994566]",Object732Property6
Object733,Property1,317777,"[902198, 758541, 889645, 866829, 841903, 845926, 554853, 645819, 802316, 962625, 876249, 766643, 919994, 659623, 595232, 750113, 686300, 569558, 857862, 730668]",Object733Property1
Object733,Property2,227145,"[594940, 888211, 775100, 677546, 718405, 800527, 815224, 501287, 547400, 661927, 810733, 559346, 510698, 580704, 702102, 936055, 622229, 751752, 819335, 576193]",Object733Property2
Object733,Property3,287844,"[542492, 703063, 630641, 907103, 807358, 848313, 895155, 856917, 918315, 545801, 546419, 837546, 691414, 986796, 934121, 873876, 537097, 529346, 858989, 889275]",Object733Property3
Object733,Property4,116139,"[797686, 669704, 582278, 845894, 816174, 734599, 786461, 933883, 801322, 534058, 909346, 684794, 678129, 774604, 868350, 715370, 506755, 946233, 515483, 751102]",Object733Property4
Object733,Property5,356615,"[785162, 527174, 694725, 508771, 984742, 871036, 750798, 823301, 670427, 505698, 708761, 963789, 692617, 911276, 739675, 996118, 692626, 886154, 861199, 919180]",Object733Property5
Object733,Property6,244979,"[867689, 668671, 745723, 878078, 627690, 826085, 503605, 638203, 548835, 811893, 872518, 981770, 895256, 564930, 965658, 638570, 935719, 927595, 908776, 711718]",Object733Property6
Object734,Property1,107985,"[962961, 748817, 853837, 930435, 942258, 836782, 980169, 614245, 962916, 974250, 553250, 925885, 967226, 506569, 689364, 815366, 913244, 755523, 710318, 847686]",Object734Property1
Object734,Property2,143632,"[640395, 836570, 900610, 902246, 979872, 558046, 568253, 831377, 804371, 581657, 881896, 605165, 748094, 798558, 579128, 969242, 535905, 514427, 528979, 547608]",Object734Property2
Object734,Property3,197800,"[914380, 594538, 513453, 855844, 744334, 920846, 923603, 723858, 856497, 775183, 881663, 536810, 756277, 962156, 859133, 960931, 817901, 653824, 921271, 986482]",Object734Property3
Object734,Property4,193895,"[967289, 647783, 609027, 833344, 955076, 702497, 914958, 768644, 891267, 662999, 907504, 817204, 833309, 703600, 686747, 736814, 508943, 604620, 716648, 995020]",Object734Property4
Object734,Property5,147028,"[579039, 749534, 975059, 656305, 776531, 711014, 732842, 720859, 791531, 511719, 539322, 879160, 663626, 801069, 849323, 587530, 762990, 510484, 901312, 874203]",Object734Property5
Object734,Property6,291308,"[556346, 551499, 635252, 543212, 957306, 660859, 646901, 634730, 831824, 895681, 865096, 936165, 637288, 800279, 994413, 969732, 923108, 553570, 620718, 873105]",Object734Property6
Object735,Property1,483442,"[656722, 727309, 626377, 993015, 789830, 545787, 930129, 606305, 588632, 624193, 998970, 651410, 994097, 652550, 779946, 534223, 875679, 501699, 759132, 645300]",Object735Property1
Object735,Property2,337015,"[774128, 954372, 798316, 930258, 990154, 999269, 605020, 932253, 561345, 714108, 830760, 614243, 535836, 992792, 853756, 901332, 869965, 734504, 677945, 798086]",Object735Property2
Object735,Property3,222759,"[716794, 959696, 755233, 700899, 694307, 634664, 903134, 914189, 718629, 898872, 814212, 926818, 757860, 995003, 835040, 553911, 817787, 564033, 753246, 783799]",Object735Property3
Object735,Property4,250234,"[751366, 827251, 822993, 977022, 591106, 857792, 553918, 681422, 609552, 805726, 585118, 580916, 628455, 799519, 999104, 628722, 678178, 694128, 652028, 601025]",Object735Property4
Object735,Property5,416608,"[840139, 994756, 730951, 592308, 643864, 738668, 531011, 715597, 505736, 515496, 985565, 567125, 968404, 710830, 949248, 611516, 932985, 848360, 945995, 931815]",Object735Property5
Object735,Property6,253919,"[565445, 610510, 929313, 949667, 830738, 824704, 590961, 950660, 826086, 985536, 747394, 634113, 829081, 810865, 985368, 876466, 685458, 597897, 898040, 687390]",Object735Property6
Object736,Property1,127068,"[590741, 700042, 769301, 586968, 898177, 956497, 730613, 577594, 858516, 567533, 769288, 889636, 731831, 822107, 558484, 811254, 525479, 790832, 617480, 996851]",Object736Property1
Object736,Property2,443155,"[729246, 666936, 505871, 846246, 807302, 945164, 646224, 579031, 917179, 862864, 927106, 881894, 981536, 636909, 673112, 872955, 861457, 682478, 939711, 988677]",Object736Property2
Object736,Property3,393133,"[842891, 956301, 786124, 778518, 664930, 788173, 538921, 878620, 604635, 730662, 660540, 860171, 972557, 896715, 966607, 686235, 595199, 653023, 514603, 634317]",Object736Property3
Object736,Property4,452298,"[909726, 681314, 972352, 630489, 830614, 582919, 705741, 526739, 692550, 676574, 904484, 659639, 510948, 820406, 879028, 730520, 547977, 651631, 998839, 943649]",Object736Property4
Object736,Property5,396755,"[716986, 851694, 662888, 524858, 673027, 566362, 793063, 783083, 754515, 716750, 932147, 613910, 830491, 645998, 763369, 651691, 977429, 581335, 739103, 851924]",Object736Property5
Object736,Property6,166509,"[914824, 867121, 887926, 988238, 586744, 819485, 580049, 980194, 541636, 657503, 630353, 939506, 983147, 849253, 704960, 937397, 868364, 818319, 590982, 767937]",Object736Property6
Object737,Property1,409018,"[894642, 788438, 590673, 725692, 847198, 632265, 822708, 615164, 908874, 528971, 604244, 972585, 731516, 815632, 809361, 596052, 872304, 665991, 822590, 796846]",Object737Property1
Object737,Property2,197532,"[795607, 784234, 703804, 847306, 967195, 840228, 815408, 778592, 538202, 503492, 504130, 571374, 841358, 615263, 935980, 786531, 642255, 500631, 848923, 817517]",Object737Property2
Object737,Property3,198622,"[621499, 846043, 732410, 963944, 581552, 830306, 975842, 991842, 937701, 857084, 679960, 718121, 979474, 790847, 791391, 707014, 851508, 843471, 932343, 843057]",Object737Property3
Object737,Property4,484471,"[501013, 729399, 794406, 668557, 573820, 693798, 524894, 612712, 549183, 781878, 640697, 766363, 683159, 809798, 589060, 935881, 692353, 505451, 592114, 571538]",Object737Property4
Object737,Property5,402214,"[832258, 595645, 524005, 947620, 583454, 740828, 576030, 619067, 963516, 835559, 742397, 838044, 982578, 840889, 767263, 614323, 851983, 962724, 713271, 512399]",Object737Property5
Object737,Property6,136143,"[855892, 744002, 557387, 990523, 683201, 560568, 859504, 815159, 768092, 923383, 728172, 784758, 929579, 581230, 667830, 547709, 529439, 713605, 876356, 876994]",Object737Property6
Object738,Property1,406556,"[977269, 806678, 547165, 788539, 855554, 583853, 654887, 931185, 820750, 841999, 908970, 510472, 816788, 962505, 827473, 929738, 942469, 724114, 619062, 848908]",Object738Property1
Object738,Property2,428763,"[862237, 928881, 882114, 910929, 667063, 787797, 561551, 925820, 650459, 639140, 724441, 796461, 665857, 733030, 740250, 636170, 669737, 652644, 801319, 701762]",Object738Property2
Object738,Property3,202093,"[947080, 929990, 719138, 969136, 521765, 759693, 959973, 866067, 691123, 957647, 823264, 628713, 660119, 906953, 823553, 958026, 659611, 711685, 831178, 967075]",Object738Property3
Object738,Property4,274063,"[563285, 928724, 900994, 503454, 801592, 680202, 515494, 748969, 695975, 991190, 816918, 713323, 881887, 793010, 917313, 790393, 900430, 512493, 679368, 501721]",Object738Property4
Object738,Property5,294629,"[777039, 551579, 954300, 946295, 713573, 812986, 799018, 794187, 567464, 601567, 926825, 631392, 596899, 545855, 529186, 814516, 838962, 588364, 798610, 538581]",Object738Property5
Object738,Property6,302809,"[728947, 802170, 787086, 528600, 989308, 692781, 536214, 928861, 724790, 540170, 872762, 625868, 543554, 559441, 788013, 902929, 648903, 996947, 999551, 683220]",Object738Property6
Object739,Property1,418358,"[850550, 562127, 815190, 774343, 816423, 709918, 545584, 662872, 905962, 549715, 606786, 732224, 546703, 640949, 965101, 661907, 745791, 947432, 987908, 561713]",Object739Property1
Object739,Property2,346469,"[964263, 762538, 821514, 946411, 889018, 922214, 575321, 557232, 758989, 856511, 749885, 867419, 970060, 982378, 569508, 843453, 581456, 580882, 750459, 502708]",Object739Property2
Object739,Property3,127094,"[609353, 958371, 543955, 576588, 908965, 865662, 996615, 689447, 559176, 875233, 792568, 765329, 846350, 731510, 615333, 732296, 503789, 823052, 761548, 787466]",Object739Property3
Object739,Property4,114194,"[646591, 831192, 640201, 866103, 558128, 556344, 765713, 507447, 848906, 621888, 803884, 581385, 831930, 780092, 549721, 922400, 873352, 595186, 695187, 666057]",Object739Property4
Object739,Property5,481218,"[711673, 920127, 560018, 551055, 612279, 917854, 675099, 708421, 788495, 991936, 850631, 721145, 896221, 837403, 531801, 764356, 989792, 631952, 962464, 742859]",Object739Property5
Object739,Property6,340570,"[623540, 533331, 843120, 772596, 945530, 537504, 637676, 778765, 877244, 917478, 745607, 800351, 848381, 790831, 654998, 671768, 803201, 976194, 800888, 592016]",Object739Property6
Object740,Property1,237959,"[819753, 694132, 752177, 525864, 725671, 796723, 672732, 558939, 924599, 592600, 801520, 716942, 529326, 782058, 966293, 896910, 734263, 777705, 975410, 944583]",Object740Property1
Object740,Property2,266925,"[901148, 604721, 987031, 732934, 810665, 992420, 821194, 962644, 646174, 618669, 938952, 634895, 828784, 574258, 896952, 981496, 774074, 902574, 738555, 910986]",Object740Property2
Object740,Property3,338616,"[885583, 987118, 816503, 679026, 812933, 637609, 909458, 659898, 717183, 899367, 652795, 686820, 972982, 519959, 953718, 872687, 886014, 953392, 893837, 853302]",Object740Property3
Object740,Property4,216941,"[911192, 856340, 946016, 923396, 586381, 684875, 742735, 644228, 757269, 855251, 558427, 559492, 618301, 671266, 927529, 927731, 682293, 899035, 881196, 797448]",Object740Property4
Object740,Property5,232205,"[866972, 590095, 798665, 651324, 838766, 885653, 541780, 675416, 843295, 945517, 689309, 966462, 809801, 693316, 511363, 729716, 856554, 970137, 981461, 961641]",Object740Property5
Object740,Property6,320479,"[775901, 845205, 760950, 513158, 732297, 714236, 686590, 817463, 565426, 710281, 623733, 808250, 580966, 537520, 698933, 789655, 527445, 959520, 503172, 967870]",Object740Property6
Object741,Property1,102891,"[919360, 985475, 652361, 878117, 797336, 634419, 889938, 750629, 518395, 995016, 893821, 846779, 568222, 706529, 919484, 970697, 827387, 804767, 675689, 791312]",Object741Property1
Object741,Property2,167032,"[822817, 553284, 634965, 790173, 905961, 600301, 918077, 935767, 668983, 818141, 723157, 870902, 692627, 894947, 732510, 830025, 935389, 919331, 618055, 564380]",Object741Property2
Object741,Property3,475951,"[837468, 815530, 828735, 680155, 765628, 565979, 857366, 966937, 730927, 501872, 654003, 686641, 604491, 895569, 655250, 671185, 731497, 632740, 829200, 520555]",Object741Property3
Object741,Property4,108080,"[583715, 954689, 965761, 823329, 602986, 671256, 788128, 748987, 690004, 672415, 575193, 625975, 913804, 800436, 774944, 801231, 537511, 898379, 845582, 837314]",Object741Property4
Object741,Property5,101662,"[944944, 699919, 653068, 846048, 829145, 858671, 974090, 760589, 675314, 658719, 728625, 677416, 923327, 662208, 569844, 577650, 788618, 926678, 645027, 727976]",Object741Property5
Object741,Property6,268834,"[884211, 550625, 808193, 765410, 620631, 810119, 576340, 846597, 945642, 691976, 972498, 900985, 665584, 842413, 726036, 907214, 741853, 848229, 738439, 960882]",Object741Property6
Object742,Property1,130739,"[991334, 886273, 642674, 950861, 906732, 568167, 886039, 972118, 829759, 862309, 618435, 993684, 556381, 764675, 902097, 846033, 612904, 982030, 766206, 503114]",Object742Property1
Object742,Property2,105241,"[639585, 953830, 528904, 606212, 977197, 503220, 882137, 537324, 719187, 890976, 829736, 669148, 964986, 985389, 771734, 738585, 543781, 879900, 780534, 920215]",Object742Property2
Object742,Property3,141018,"[898193, 758792, 790905, 889633, 872522, 604138, 967370, 854954, 696908, 941190, 687149, 854615, 534365, 956215, 593670, 566710, 863297, 830250, 932838, 571585]",Object742Property3
Object742,Property4,152948,"[914716, 985974, 563874, 549299, 615729, 791050, 573191, 692154, 855441, 630843, 930993, 979712, 742548, 651320, 546184, 986436, 512329, 765082, 748575, 717934]",Object742Property4
Object742,Property5,188265,"[824197, 892581, 886988, 560422, 993142, 537515, 802609, 866898, 512635, 507467, 776564, 697027, 792308, 720983, 616392, 863806, 666803, 614782, 811156, 775453]",Object742Property5
Object742,Property6,184981,"[534043, 873118, 769670, 551537, 676173, 880913, 746382, 548570, 868318, 622264, 885239, 624486, 952440, 685182, 654306, 541900, 512410, 669420, 976229, 649354]",Object742Property6
Object743,Property1,425219,"[683411, 979357, 740935, 970498, 601087, 587857, 569636, 500684, 552710, 614594, 884844, 690624, 932238, 721921, 625046, 736795, 988770, 578911, 557132, 525528]",Object743Property1
Object743,Property2,438589,"[582752, 541682, 759018, 877564, 585924, 713304, 662679, 899457, 557631, 690659, 521187, 899018, 898326, 849562, 500678, 648788, 596572, 540342, 679827, 862239]",Object743Property2
Object743,Property3,391584,"[675227, 931903, 774389, 527144, 836566, 943497, 501804, 950983, 826786, 741946, 747087, 697708, 811944, 766641, 654133, 737143, 535041, 806908, 893098, 720047]",Object743Property3
Object743,Property4,476585,"[549335, 525845, 555670, 891278, 936238, 596976, 737763, 724935, 755732, 898343, 604473, 830260, 950122, 986135, 712072, 876271, 584046, 759607, 624718, 973984]",Object743Property4
Object743,Property5,328059,"[894187, 628954, 735784, 566750, 865680, 794784, 654481, 577957, 576975, 851226, 613244, 976073, 970080, 537837, 510545, 991797, 665974, 597974, 900936, 537810]",Object743Property5
Object743,Property6,247650,"[716957, 709901, 770213, 549320, 844984, 707751, 688942, 576820, 878937, 588073, 755136, 834014, 725842, 515559, 626814, 524385, 842828, 771997, 774105, 834449]",Object743Property6
Object744,Property1,389040,"[574852, 765219, 957860, 698525, 540197, 643260, 832803, 541380, 524838, 989066, 836617, 503531, 676919, 525144, 936085, 730508, 981172, 528132, 607559, 664675]",Object744Property1
Object744,Property2,183163,"[614424, 787257, 870194, 964390, 696995, 994590, 830127, 839637, 541863, 861647, 999275, 966452, 585444, 745521, 976764, 847085, 983988, 534248, 916728, 984467]",Object744Property2
Object744,Property3,366383,"[952194, 796674, 777720, 864349, 715637, 648976, 994907, 715943, 803627, 984341, 826786, 851533, 848977, 542897, 847107, 940092, 535201, 587425, 673796, 561734]",Object744Property3
Object744,Property4,359122,"[781638, 829362, 945702, 933429, 851447, 907688, 538223, 821319, 673247, 735281, 740955, 872342, 974300, 829604, 665301, 993349, 898834, 575238, 706717, 799378]",Object744Property4
Object744,Property5,120462,"[652571, 848849, 930394, 809247, 756641, 554871, 960085, 693172, 703198, 872950, 986211, 773842, 904127, 787429, 510855, 832662, 534145, 849023, 634373, 874640]",Object744Property5
Object744,Property6,317536,"[990743, 887294, 700213, 938725, 648620, 770280, 595928, 972565, 657991, 841673, 601210, 804106, 528810, 669275, 732498, 647330, 543976, 739293, 857841, 946221]",Object744Property6
Object745,Property1,437278,"[997675, 510006, 596720, 533240, 972230, 954557, 563109, 671579, 683020, 778333, 742989, 789211, 979485, 651749, 686113, 647548, 932482, 864179, 988588, 632647]",Object745Property1
Object745,Property2,387832,"[721973, 676859, 772226, 616592, 731875, 956998, 776010, 857338, 515676, 766913, 748381, 524755, 638192, 700384, 856210, 671832, 958041, 510856, 789899, 559884]",Object745Property2
Object745,Property3,173509,"[532715, 713054, 576528, 687550, 742434, 524059, 725838, 770786, 965454, 719220, 834021, 993218, 871087, 669347, 806756, 524825, 880651, 660066, 863519, 740293]",Object745Property3
Object745,Property4,387269,"[749261, 520978, 946644, 919595, 655625, 692921, 712742, 660115, 904655, 564559, 989270, 825932, 755029, 547350, 892986, 506167, 735021, 873930, 699116, 709996]",Object745Property4
Object745,Property5,244285,"[705499, 962983, 821821, 756222, 697148, 848424, 981322, 934372, 962963, 808462, 857484, 597669, 735486, 923254, 976714, 623882, 995319, 675330, 736549, 867566]",Object745Property5
Object745,Property6,225553,"[776571, 662387, 615733, 669550, 881598, 954639, 568788, 549946, 820574, 940745, 815769, 628854, 948965, 873644, 746314, 785190, 889791, 752438, 602926, 881879]",Object745Property6
Object746,Property1,346931,"[744187, 549476, 881242, 912665, 976314, 881267, 747849, 535074, 573350, 736897, 976455, 962816, 514691, 771247, 742204, 798112, 507333, 801436, 572319, 643609]",Object746Property1
Object746,Property2,424498,"[672688, 641289, 881083, 748306, 520371, 540653, 839187, 748072, 683266, 855980, 532922, 587753, 992362, 707967, 700428, 665318, 633711, 518564, 647830, 656308]",Object746Property2
Object746,Property3,378802,"[783757, 931489, 505898, 888331, 635214, 959592, 704726, 813818, 720329, 592077, 538615, 728847, 660360, 949458, 684400, 966913, 818707, 783003, 552400, 996524]",Object746Property3
Object746,Property4,113527,"[788837, 959041, 534341, 502078, 889317, 899105, 799796, 606712, 896861, 814665, 921491, 627408, 776330, 512399, 540580, 888043, 902044, 835883, 975173, 656672]",Object746Property4
