Object,Property,Value,False,ObjectProperty
Object697,Property4,193340,"[940159, 894791, 776916, 844460, 745690, 849817, 698358, 922262, 901972, 546125]",Object697Property4
Object697,Property2,456054,"[733191, 939606, 602991, 765662, 760281, 857129, 837460, 785212, 817088, 509432]",Object697Property2
Object697,Property1,327084,"[576245, 820294, 948486, 513548, 745270, 825580, 928694, 746548, 741884, 660518]",Object697Property1
Object697,Property3,497857,"[787639, 957950, 758699, 931607, 569943, 760965, 735774, 855634, 852871, 910212]",Object697Property3
Object697,Property6,310588,"[997396, 928499, 792769, 650861, 548018, 607779, 987264, 578425, 868533, 885614]",Object697Property6
Object698,Property5,243846,"[952391, 612034, 722137, 638964, 766373, 689764, 748053, 790604, 761072, 766510]",Object698Property5
Object698,Property4,465742,"[658852, 784231, 617608, 776482, 717409, 725780, 983616, 876243, 739426, 620251]",Object698Property4
Object698,Property2,167270,"[555340, 558092, 661447, 887518, 929079, 668413, 635818, 592728, 752152, 988736]",Object698Property2
Object698,Property1,280132,"[717634, 661838, 840329, 807100, 699030, 970541, 852498, 816908, 826587, 815967]",Object698Property1
Object698,Property3,469941,"[592612, 872765, 632770, 815366, 507548, 954221, 999251, 653713, 835508, 515687]",Object698Property3
Object698,Property6,398657,"[841799, 576591, 930245, 588907, 620193, 791562, 533980, 690010, 698710, 769768]",Object698Property6
Object699,Property5,307475,"[791426, 583653, 771496, 816621, 541555, 903897, 973506, 734212, 877691, 676213]",Object699Property5
Object699,Property4,156574,"[984637, 788120, 663770, 749823, 509269, 801628, 626665, 728591, 586757, 572715]",Object699Property4
Object699,Property2,295101,"[643457, 768112, 827104, 564481, 857370, 672144, 848490, 586055, 825980, 652256]",Object699Property2
Object699,Property1,303090,"[849145, 897477, 684406, 639413, 922307, 996137, 620973, 808625, 780082, 556713]",Object699Property1
Object699,Property3,128982,"[627791, 523835, 941485, 510098, 530729, 609672, 981658, 996356, 959291, 543762]",Object699Property3
Object699,Property6,114679,"[912018, 929587, 656136, 507418, 888126, 804541, 995592, 652750, 582592, 892765]",Object699Property6
Object700,Property5,347448,"[809059, 725918, 971951, 599052, 853407, 501135, 826232, 901201, 544628, 923710]",Object700Property5
Object700,Property4,350633,"[634870, 594269, 702131, 883079, 531436, 871429, 602822, 615431, 577560, 877281]",Object700Property4
Object700,Property2,277622,"[794099, 753039, 900262, 586379, 610478, 628777, 799122, 674784, 669985, 759177]",Object700Property2
Object700,Property1,270974,"[909081, 751101, 713860, 627391, 994676, 786573, 690314, 625065, 854663, 855925]",Object700Property1
Object700,Property3,310073,"[580717, 948168, 713794, 705164, 524934, 506227, 868529, 692514, 798727, 782639]",Object700Property3
Object700,Property6,403421,"[762713, 701272, 510622, 654280, 563692, 865554, 906634, 653885, 598443, 524095]",Object700Property6
Object701,Property5,271722,"[561018, 947981, 666000, 597334, 939493, 666860, 804346, 851897, 951513, 804250]",Object701Property5
Object701,Property4,231021,"[839221, 784302, 518583, 668670, 857630, 605566, 630239, 691733, 620643, 811987]",Object701Property4
Object701,Property2,156253,"[944892, 769553, 514935, 845724, 540702, 758023, 659261, 998509, 927034, 617014]",Object701Property2
Object701,Property1,130966,"[898560, 526136, 729552, 944132, 904785, 667586, 704209, 813597, 973171, 992189]",Object701Property1
Object701,Property3,319402,"[690682, 888546, 878781, 810332, 726939, 523216, 610303, 519583, 678456, 846941]",Object701Property3
Object701,Property6,177584,"[988875, 998134, 884997, 954031, 700946, 706654, 890609, 942862, 805855, 686578]",Object701Property6
Object702,Property5,241545,"[540526, 958914, 542457, 873986, 856591, 594949, 695650, 639826, 681633, 936953]",Object702Property5
Object702,Property4,440919,"[638877, 540086, 540616, 944994, 968545, 927140, 672928, 753807, 567461, 941307]",Object702Property4
Object702,Property2,477962,"[710463, 518356, 582422, 806381, 943555, 876333, 569937, 527237, 650690, 614717]",Object702Property2
Object702,Property1,427635,"[768223, 977988, 736281, 869132, 643915, 713736, 980544, 744785, 790038, 631388]",Object702Property1
Object702,Property3,343254,"[927277, 507257, 725279, 782926, 936796, 595885, 895356, 645972, 507979, 972453]",Object702Property3
Object702,Property6,189685,"[795859, 865016, 646288, 954845, 922618, 775316, 817086, 574059, 655610, 609088]",Object702Property6
Object703,Property5,148539,"[681736, 860877, 859865, 916007, 822363, 562835, 902273, 702878, 549601, 729439]",Object703Property5
Object703,Property4,357914,"[900220, 670535, 604570, 971876, 525437, 788478, 599783, 639617, 568031, 603587]",Object703Property4
Object703,Property2,101479,"[957168, 526452, 757183, 916675, 654910, 642054, 951356, 549852, 854483, 972789]",Object703Property2
Object703,Property1,125826,"[934720, 806184, 890664, 756535, 666703, 729844, 716033, 699121, 950440, 837636]",Object703Property1
Object703,Property3,494365,"[569525, 624591, 563418, 821051, 996276, 820124, 552889, 927083, 823040, 772452]",Object703Property3
Object703,Property6,447184,"[678194, 933348, 771480, 591174, 625982, 931956, 660864, 615058, 547277, 552022]",Object703Property6
Object704,Property5,176448,"[778319, 841145, 623988, 803173, 953758, 581132, 685533, 877297, 865529, 891115]",Object704Property5
Object704,Property4,257045,"[831450, 964349, 515106, 739936, 554429, 690171, 654973, 625803, 511002, 870442]",Object704Property4
Object704,Property2,406820,"[612731, 930816, 889223, 816189, 833739, 545000, 899236, 591611, 801717, 542745]",Object704Property2
Object704,Property1,190630,"[866012, 608112, 944297, 563917, 963440, 741417, 812530, 848826, 841745, 504163]",Object704Property1
Object704,Property3,107219,"[991561, 660045, 895016, 819479, 811932, 608512, 592387, 941410, 987762, 674624]",Object704Property3
Object704,Property6,477028,"[613940, 528970, 644018, 551753, 842414, 727262, 838512, 679234, 941951, 862945]",Object704Property6
Object705,Property5,433440,"[636610, 890805, 896337, 811783, 852521, 962759, 768248, 899422, 839223, 689457]",Object705Property5
Object705,Property4,235723,"[702473, 766863, 547001, 500358, 657751, 774532, 893171, 799069, 788737, 628238]",Object705Property4
Object705,Property2,345669,"[531274, 935582, 613523, 540767, 943611, 932290, 815838, 711904, 743698, 866727]",Object705Property2
Object705,Property1,196454,"[695602, 960364, 963558, 749934, 605274, 726684, 806502, 997684, 636049, 802378]",Object705Property1
Object705,Property3,384503,"[596049, 753923, 934417, 630715, 634865, 620469, 606907, 788370, 752938, 831027]",Object705Property3
Object705,Property6,336924,"[647142, 837866, 799002, 560503, 872242, 697289, 679103, 809885, 636295, 991135]",Object705Property6
Object706,Property5,464014,"[752197, 722688, 891267, 728467, 791159, 590995, 967699, 605335, 501248, 994739]",Object706Property5
Object706,Property4,304092,"[921222, 888551, 783407, 966992, 848199, 817106, 726820, 649565, 937137, 879030]",Object706Property4
Object706,Property2,161307,"[695490, 942113, 869846, 618753, 815070, 962460, 874638, 903650, 789548, 633016]",Object706Property2
Object706,Property1,326717,"[675708, 560820, 903863, 565988, 569766, 595150, 910015, 810501, 972452, 988204]",Object706Property1
Object706,Property3,268492,"[803897, 682280, 716414, 712604, 995820, 806492, 544770, 698891, 992160, 623788]",Object706Property3
Object706,Property6,391617,"[877177, 870916, 591855, 826015, 825622, 955282, 769939, 517734, 540030, 647746]",Object706Property6
Object707,Property5,132357,"[907650, 861626, 733730, 629491, 838219, 514510, 890145, 916788, 813983, 865572]",Object707Property5
Object707,Property4,493296,"[964686, 720036, 575292, 767903, 516403, 693425, 855303, 912456, 830331, 761080]",Object707Property4
Object707,Property2,337754,"[982117, 757242, 944618, 825941, 829152, 985017, 990607, 817832, 978006, 981784]",Object707Property2
Object707,Property1,179873,"[992873, 891852, 697025, 791682, 782139, 956096, 717065, 971312, 850973, 521947]",Object707Property1
Object707,Property3,489389,"[920703, 807122, 899792, 510011, 974425, 955396, 522730, 894242, 870222, 683515]",Object707Property3
Object707,Property6,464142,"[593637, 963228, 727670, 560214, 666375, 742371, 635969, 922355, 953472, 741450]",Object707Property6
Object708,Property5,467725,"[794925, 606933, 798624, 822717, 936673, 982607, 987445, 970690, 904322, 746629]",Object708Property5
Object708,Property4,383045,"[546032, 810317, 814030, 898851, 558972, 518515, 868037, 604613, 741226, 797120]",Object708Property4
Object708,Property2,496078,"[666555, 592743, 849466, 780450, 543680, 684170, 536242, 681841, 644783, 785362]",Object708Property2
Object708,Property1,359873,"[905423, 796098, 864350, 686677, 530475, 531476, 888947, 965484, 621990, 534746]",Object708Property1
Object708,Property3,443089,"[839392, 848663, 617213, 941468, 884122, 534910, 841803, 920939, 897865, 537246]",Object708Property3
Object708,Property6,198336,"[728245, 939447, 538563, 847581, 840826, 879001, 640556, 934346, 504854, 697323]",Object708Property6
Object709,Property5,218040,"[621757, 869313, 520395, 648895, 656276, 900905, 916107, 942986, 927148, 721183]",Object709Property5
Object709,Property4,135145,"[732970, 575877, 633381, 569363, 586116, 875840, 810208, 768097, 630848, 717058]",Object709Property4
Object709,Property2,479043,"[723574, 546145, 536425, 878156, 625864, 684930, 936861, 500231, 952336, 605631]",Object709Property2
Object709,Property1,398275,"[634428, 544697, 740007, 599465, 730029, 990571, 902557, 974693, 804311, 934029]",Object709Property1
Object709,Property3,382523,"[705226, 907657, 669030, 715110, 774091, 718290, 916350, 692691, 786683, 926684]",Object709Property3
Object709,Property6,478061,"[967612, 648453, 568438, 690565, 980612, 653332, 501727, 504500, 655807, 529817]",Object709Property6
Object710,Property5,105147,"[829558, 659246, 949855, 513019, 753564, 539164, 519309, 743073, 948869, 897295]",Object710Property5
Object710,Property4,222766,"[717802, 775600, 515942, 994096, 554736, 745794, 530953, 647498, 697344, 907381]",Object710Property4
Object710,Property2,398071,"[814880, 790106, 713619, 839517, 969897, 550838, 935058, 897793, 813810, 766813]",Object710Property2
Object710,Property1,113405,"[892528, 942482, 525696, 787668, 979990, 827736, 718143, 619871, 790543, 881106]",Object710Property1
Object710,Property3,287106,"[792592, 885422, 594104, 614046, 750248, 508016, 568324, 804074, 778339, 624768]",Object710Property3
Object710,Property6,365597,"[508123, 533233, 718531, 748693, 845354, 639803, 845426, 585040, 600894, 815233]",Object710Property6
Object711,Property5,329398,"[912327, 979014, 835157, 725335, 581526, 759151, 991926, 757855, 682537, 528778]",Object711Property5
Object711,Property4,149961,"[596546, 748983, 886489, 821481, 582462, 984183, 732318, 696125, 797822, 803940]",Object711Property4
Object711,Property2,253277,"[935185, 855151, 559905, 697212, 639935, 541364, 681215, 938166, 921957, 795191]",Object711Property2
Object711,Property1,479185,"[938782, 939837, 772625, 719258, 504711, 760591, 691475, 690869, 574973, 721241]",Object711Property1
Object711,Property3,164394,"[537046, 786129, 880637, 949814, 953551, 603082, 670462, 900766, 550108, 657259]",Object711Property3
Object711,Property6,253459,"[556511, 787513, 822444, 550743, 753037, 515654, 791660, 959409, 865138, 840339]",Object711Property6
Object712,Property5,183437,"[704451, 922634, 999794, 555594, 610849, 702836, 980730, 737123, 544211, 920549]",Object712Property5
Object712,Property4,282898,"[587901, 871598, 837538, 788332, 954777, 520531, 617905, 562835, 527109, 634914]",Object712Property4
Object712,Property2,204940,"[596342, 846295, 583442, 557217, 916345, 504942, 786845, 738991, 862540, 920760]",Object712Property2
Object712,Property1,206417,"[581281, 576132, 867500, 754226, 953812, 929775, 694107, 571782, 714563, 595291]",Object712Property1
Object712,Property3,229446,"[957410, 777256, 746836, 584935, 982174, 940571, 856375, 606817, 569099, 516047]",Object712Property3
Object712,Property6,485672,"[982216, 611668, 580492, 874568, 857293, 569460, 925176, 718069, 718666, 968499]",Object712Property6
Object713,Property5,463745,"[825267, 756611, 674329, 800956, 697709, 917240, 627182, 626305, 692829, 743278]",Object713Property5
Object713,Property4,316589,"[539395, 541356, 556577, 734069, 663613, 745867, 602216, 809801, 847640, 749044]",Object713Property4
Object713,Property2,281557,"[666278, 599495, 523555, 678859, 928615, 769311, 772899, 803438, 564002, 790632]",Object713Property2
Object713,Property1,360018,"[908644, 726191, 960060, 651184, 810185, 910320, 685071, 745004, 739866, 908031]",Object713Property1
Object713,Property3,333262,"[910526, 865483, 575709, 916611, 992628, 809984, 693257, 933552, 779036, 619714]",Object713Property3
Object713,Property6,438446,"[661933, 916851, 818626, 500402, 791604, 798406, 549921, 820061, 936057, 576067]",Object713Property6
Object714,Property5,312951,"[771817, 620767, 887911, 563575, 819098, 576381, 737969, 721649, 803912, 915677]",Object714Property5
Object714,Property4,285784,"[639405, 931867, 770902, 565085, 768743, 765250, 881128, 784691, 937858, 945263]",Object714Property4
Object714,Property2,195076,"[688803, 875799, 987313, 897536, 948877, 547797, 913494, 861723, 627733, 632594]",Object714Property2
Object714,Property1,344371,"[868020, 926512, 784379, 778569, 507736, 513982, 690366, 817189, 590665, 846396]",Object714Property1
Object714,Property3,456927,"[776356, 697108, 704779, 957433, 997975, 598364, 611573, 995264, 957344, 700249]",Object714Property3
Object714,Property6,128970,"[745184, 558221, 586479, 591426, 986180, 635889, 848406, 572573, 874112, 502087]",Object714Property6
Object715,Property5,225792,"[832765, 954027, 579543, 519896, 969500, 532465, 588481, 727565, 852169, 677489]",Object715Property5
Object715,Property4,331818,"[657611, 964577, 537495, 638373, 607615, 905246, 725371, 730141, 821159, 971107]",Object715Property4
Object715,Property2,166632,"[621152, 804742, 703441, 947657, 965679, 782525, 672004, 651159, 591583, 521127]",Object715Property2
Object715,Property1,391075,"[705234, 636577, 728487, 513040, 811496, 883242, 878328, 807520, 731786, 624449]",Object715Property1
Object715,Property3,434239,"[919526, 660447, 661777, 609069, 507232, 862002, 634227, 733744, 867814, 830262]",Object715Property3
Object715,Property6,345933,"[577085, 546715, 555180, 874509, 759857, 789036, 968504, 995186, 647745, 712964]",Object715Property6
Object716,Property5,176679,"[758006, 554474, 840192, 560734, 523632, 851857, 718717, 930680, 905624, 738016]",Object716Property5
Object716,Property4,484601,"[742781, 935392, 705833, 807133, 510447, 770569, 508910, 606460, 516021, 920417]",Object716Property4
Object716,Property2,298281,"[633992, 958312, 508802, 755603, 624686, 635363, 802282, 986505, 863655, 946040]",Object716Property2
Object716,Property1,217890,"[625379, 791597, 575498, 936310, 514379, 977317, 702480, 703491, 932723, 563559]",Object716Property1
Object716,Property3,477766,"[509622, 982257, 872108, 767628, 524653, 937784, 609694, 758717, 510991, 673533]",Object716Property3
Object716,Property6,460412,"[560890, 963031, 995626, 753154, 660682, 806867, 698660, 520619, 942928, 632799]",Object716Property6
Object717,Property5,494319,"[702887, 705949, 782375, 777446, 559041, 716464, 652849, 544065, 837371, 560314]",Object717Property5
Object717,Property4,433979,"[891259, 515633, 697673, 841001, 801156, 689187, 637477, 785581, 524061, 912230]",Object717Property4
Object717,Property2,364569,"[860188, 935701, 754174, 831280, 801986, 981371, 716084, 677897, 816213, 515175]",Object717Property2
Object717,Property1,112429,"[609682, 891018, 522699, 785926, 689595, 837569, 500240, 923318, 561347, 797891]",Object717Property1
Object717,Property3,360762,"[738045, 604147, 867469, 946624, 827393, 539733, 734197, 830841, 675483, 792848]",Object717Property3
Object717,Property6,114762,"[814398, 939835, 698541, 523520, 735866, 612269, 602336, 991090, 883617, 869299]",Object717Property6
Object718,Property5,313200,"[601981, 721511, 538982, 822345, 955090, 674002, 635882, 600845, 759820, 504909]",Object718Property5
Object718,Property4,372114,"[960008, 566887, 721001, 802271, 617083, 958442, 689185, 525879, 769166, 559680]",Object718Property4
Object718,Property2,292393,"[634587, 617060, 719387, 551744, 777710, 688164, 780001, 911654, 917963, 828220]",Object718Property2
Object718,Property1,195376,"[723452, 620918, 878962, 650949, 911980, 867443, 781959, 817525, 979871, 520024]",Object718Property1
Object718,Property3,369891,"[608468, 536638, 959369, 961002, 956133, 913898, 566926, 912062, 856634, 996311]",Object718Property3
Object718,Property6,389955,"[593988, 532386, 592649, 555648, 984555, 642941, 878614, 835186, 542569, 967060]",Object718Property6
Object719,Property5,233845,"[943824, 846309, 847010, 859839, 714826, 964671, 881561, 690517, 785190, 586455]",Object719Property5
Object719,Property4,497643,"[654421, 628089, 754328, 832140, 588655, 516172, 744574, 774438, 872566, 515286]",Object719Property4
Object719,Property2,301773,"[808253, 852530, 609274, 522527, 897322, 555448, 868885, 522391, 705326, 814327]",Object719Property2
Object719,Property1,430250,"[877520, 559918, 604441, 955649, 686832, 523361, 973159, 633622, 618914, 589946]",Object719Property1
Object719,Property3,142931,"[779863, 714965, 714748, 541903, 770619, 743047, 997912, 729085, 679475, 557282]",Object719Property3
Object719,Property6,213500,"[821084, 925129, 670322, 561538, 805854, 660916, 914954, 660523, 565533, 957808]",Object719Property6
Object720,Property5,384850,"[550836, 828792, 853708, 971300, 760019, 984056, 923359, 509243, 815022, 839339]",Object720Property5
Object720,Property4,373108,"[857204, 608779, 912094, 708924, 908454, 570871, 667094, 888969, 514887, 798341]",Object720Property4
Object720,Property2,133954,"[769128, 507324, 615088, 828601, 809743, 660002, 807485, 545425, 833228, 761718]",Object720Property2
Object720,Property1,274421,"[838254, 909363, 933782, 761525, 677692, 505452, 590138, 734334, 741757, 522571]",Object720Property1
Object720,Property3,137434,"[916995, 952623, 604758, 553006, 959290, 931483, 604331, 881185, 790095, 819508]",Object720Property3
Object720,Property6,392783,"[755345, 825238, 645814, 766225, 682628, 935432, 538574, 778371, 848345, 610670]",Object720Property6
Object721,Property5,399827,"[606306, 551387, 537662, 688086, 625952, 516705, 864113, 619666, 723224, 995127]",Object721Property5
Object721,Property4,217188,"[505930, 757948, 788832, 730765, 627151, 964399, 648157, 894024, 553191, 516763]",Object721Property4
Object721,Property2,498433,"[826303, 873201, 973979, 928895, 511924, 885729, 797012, 624384, 759229, 536968]",Object721Property2
Object721,Property1,453229,"[893183, 528534, 851325, 625584, 533112, 593736, 733511, 581080, 702160, 552139]",Object721Property1
Object721,Property3,244680,"[672494, 761350, 530338, 882255, 816048, 567094, 584335, 802608, 649767, 974352]",Object721Property3
Object721,Property6,300046,"[966134, 997905, 643051, 935374, 833264, 668000, 613357, 777846, 519737, 722499]",Object721Property6
Object722,Property5,240293,"[574375, 737679, 502092, 991664, 574120, 797237, 581621, 729149, 620306, 697353]",Object722Property5
Object722,Property4,153309,"[858083, 889223, 913846, 784306, 857144, 797008, 593151, 852632, 526787, 750387]",Object722Property4
Object722,Property2,411993,"[918102, 975365, 791009, 835727, 539799, 590449, 757066, 622431, 690647, 824642]",Object722Property2
Object722,Property1,497182,"[956424, 985686, 798416, 581621, 637580, 690435, 618055, 532882, 548378, 547666]",Object722Property1
Object722,Property3,151228,"[694344, 571082, 537129, 664748, 718744, 996557, 782981, 517644, 787806, 987382]",Object722Property3
Object722,Property6,419799,"[785785, 576940, 843637, 913053, 625364, 686786, 982893, 857851, 695742, 895372]",Object722Property6
Object723,Property5,466859,"[631131, 878030, 580043, 901894, 797501, 625815, 598311, 838366, 592507, 577752]",Object723Property5
Object723,Property4,488611,"[523630, 725169, 502715, 764843, 918635, 770824, 787455, 819513, 580826, 728477]",Object723Property4
Object723,Property2,117104,"[841519, 798606, 961935, 664967, 661844, 749493, 640971, 898916, 950703, 556881]",Object723Property2
Object723,Property1,460290,"[797944, 840954, 567941, 572245, 871526, 576420, 853505, 947780, 860335, 760763]",Object723Property1
Object723,Property3,146759,"[511043, 794864, 711227, 930354, 782945, 775847, 923782, 674695, 890406, 807601]",Object723Property3
Object723,Property6,199210,"[824238, 635647, 536421, 776180, 915017, 876685, 806961, 991358, 535941, 727690]",Object723Property6
Object724,Property5,224794,"[747925, 632115, 717228, 980157, 999470, 810123, 692626, 829261, 696755, 780760]",Object724Property5
Object724,Property4,225937,"[929228, 996934, 816246, 837969, 624733, 548650, 529129, 906741, 791137, 818198]",Object724Property4
Object724,Property2,297348,"[885164, 805533, 763098, 726999, 533752, 641924, 616728, 593084, 686225, 687948]",Object724Property2
Object724,Property1,264385,"[808967, 743296, 857855, 731360, 671812, 799718, 547016, 716510, 827046, 854988]",Object724Property1
Object724,Property3,175811,"[944582, 951163, 776474, 995141, 843825, 652267, 876266, 518599, 572744, 708599]",Object724Property3
Object724,Property6,436780,"[779346, 613908, 814034, 865604, 949126, 627411, 872891, 763025, 533315, 524702]",Object724Property6
Object725,Property5,388553,"[531341, 907068, 515207, 795987, 832027, 958749, 862766, 794898, 697405, 989381]",Object725Property5
Object725,Property4,423428,"[820680, 964032, 627447, 813150, 574792, 519599, 642173, 569617, 955918, 897838]",Object725Property4
Object725,Property2,265157,"[755083, 756315, 564278, 730240, 773164, 855310, 607567, 936931, 794272, 511231]",Object725Property2
Object725,Property1,141298,"[862992, 955411, 886045, 726542, 763609, 511164, 794401, 904083, 627019, 861964]",Object725Property1
Object725,Property3,417776,"[738251, 941920, 690015, 680982, 935767, 624058, 574033, 723169, 787739, 976531]",Object725Property3
Object725,Property6,462027,"[955525, 680561, 973976, 884277, 715161, 874366, 808951, 918582, 854455, 751096]",Object725Property6
Object726,Property5,351530,"[879959, 833586, 630204, 758825, 994042, 679249, 541829, 537222, 801340, 662842]",Object726Property5
Object726,Property4,445372,"[882031, 891820, 967033, 575102, 511764, 647740, 700085, 913450, 565269, 698325]",Object726Property4
Object726,Property2,320581,"[654148, 752064, 932176, 779248, 796286, 735301, 635322, 569467, 794646, 609987]",Object726Property2
Object726,Property1,451544,"[689354, 582463, 563907, 980738, 637403, 683940, 548503, 925017, 923493, 777612]",Object726Property1
Object726,Property3,368915,"[686688, 785291, 801269, 865749, 735712, 668242, 689225, 970393, 966972, 544420]",Object726Property3
Object726,Property6,491868,"[566898, 785715, 661932, 951535, 794489, 769928, 838371, 888343, 506579, 833307]",Object726Property6
Object727,Property5,260856,"[543013, 717452, 686731, 657212, 840002, 937431, 928047, 939246, 859787, 871676]",Object727Property5
Object727,Property4,226740,"[912858, 630821, 596946, 722701, 729935, 517006, 530517, 902630, 765721, 680533]",Object727Property4
Object727,Property2,116014,"[706707, 831294, 921293, 819328, 913615, 922788, 778617, 716394, 671143, 942755]",Object727Property2
Object727,Property1,164384,"[871822, 852515, 826170, 711310, 887040, 979710, 630497, 842699, 552674, 950979]",Object727Property1
Object727,Property3,374030,"[883078, 715844, 955224, 526522, 677423, 698462, 959483, 523224, 890799, 999992]",Object727Property3
Object727,Property6,116024,"[526724, 881363, 961124, 708669, 553196, 792169, 527669, 513091, 956177, 572302]",Object727Property6
Object728,Property5,292649,"[927399, 642345, 884015, 513364, 868006, 979449, 588892, 702738, 776926, 639738]",Object728Property5
Object728,Property4,363184,"[594801, 596413, 997032, 961795, 963249, 924712, 934714, 559862, 516122, 895428]",Object728Property4
Object728,Property2,247971,"[861294, 923337, 994386, 702094, 738206, 629623, 523960, 853944, 944688, 814811]",Object728Property2
Object728,Property1,293448,"[924462, 954152, 532517, 553666, 917427, 573120, 903608, 803330, 725093, 594002]",Object728Property1
Object728,Property3,405239,"[799919, 585540, 568932, 562370, 635483, 515536, 625670, 927601, 707840, 995547]",Object728Property3
Object728,Property6,212793,"[680268, 766049, 609863, 613446, 778395, 824502, 923211, 510724, 507446, 931012]",Object728Property6
Object729,Property5,240202,"[780114, 628570, 901622, 952426, 591352, 789149, 861166, 808230, 811804, 647481]",Object729Property5
Object729,Property4,498409,"[541587, 821587, 643662, 701116, 555399, 606817, 576407, 676039, 608770, 935411]",Object729Property4
Object729,Property2,372878,"[865444, 729147, 981712, 788238, 938287, 663323, 766442, 936213, 700779, 834622]",Object729Property2
Object729,Property1,127140,"[600981, 657271, 794332, 743301, 587006, 569684, 708091, 734442, 886985, 850073]",Object729Property1
Object729,Property3,358582,"[668960, 955610, 570477, 518811, 516348, 969060, 533076, 606598, 577719, 744228]",Object729Property3
Object729,Property6,267848,"[535112, 838887, 545272, 673951, 574070, 948165, 500525, 787848, 890905, 874281]",Object729Property6
Object730,Property5,169873,"[982998, 584526, 657282, 800026, 976868, 585584, 961461, 694052, 883163, 891896]",Object730Property5
Object730,Property4,443127,"[822790, 816732, 931349, 880833, 542328, 640160, 652540, 546509, 591898, 634719]",Object730Property4
Object730,Property2,103354,"[749181, 839320, 581989, 857319, 538838, 649177, 743813, 724955, 971742, 888004]",Object730Property2
Object730,Property1,429983,"[706559, 693276, 831266, 570358, 954364, 976019, 676783, 863919, 596594, 757625]",Object730Property1
Object730,Property3,259733,"[930201, 756399, 802223, 726313, 973099, 860916, 863416, 671412, 687146, 611381]",Object730Property3
Object730,Property6,242127,"[828895, 911540, 782400, 513622, 719640, 871316, 907304, 582961, 641034, 679895]",Object730Property6
Object731,Property5,183524,"[946679, 769637, 637117, 509103, 710695, 933286, 851233, 598156, 705074, 929766]",Object731Property5
Object731,Property4,287275,"[993778, 738793, 521394, 630953, 947270, 624412, 504795, 970119, 821067, 831906]",Object731Property4
Object731,Property2,346378,"[510472, 825603, 745032, 883130, 634290, 752398, 507111, 504673, 849116, 509803]",Object731Property2
Object731,Property1,311262,"[578452, 964202, 671943, 694734, 545796, 778990, 874563, 969884, 847546, 828661]",Object731Property1
Object731,Property3,151360,"[772025, 546137, 708455, 884479, 872764, 890383, 695552, 592513, 851458, 604366]",Object731Property3
Object731,Property6,133361,"[662645, 503527, 593429, 817663, 541189, 930489, 804617, 672771, 884921, 504681]",Object731Property6
Object732,Property5,437686,"[550442, 681531, 713732, 825425, 587360, 670434, 619691, 838681, 637708, 996724]",Object732Property5
Object732,Property4,199096,"[771607, 527910, 500864, 504308, 986337, 958340, 506636, 771835, 598167, 589080]",Object732Property4
Object732,Property2,253056,"[875034, 906043, 545112, 944789, 662140, 922043, 610715, 925137, 772416, 961936]",Object732Property2
Object732,Property1,171513,"[605923, 660545, 773381, 921982, 614071, 736001, 999186, 713960, 997932, 951841]",Object732Property1
Object732,Property3,114053,"[886702, 690718, 779531, 666769, 665870, 916711, 674886, 965352, 747852, 903839]",Object732Property3
Object732,Property6,495115,"[933218, 877363, 569107, 902102, 825599, 744622, 506710, 858474, 831306, 673020]",Object732Property6
Object733,Property5,133661,"[859081, 678432, 742392, 606798, 995106, 849054, 745403, 562433, 802691, 708968]",Object733Property5
Object733,Property4,189003,"[592388, 592646, 507777, 715046, 592570, 778373, 956378, 670189, 678633, 847383]",Object733Property4
Object733,Property2,253248,"[902111, 616431, 710790, 569941, 727951, 743371, 704353, 937480, 717155, 636098]",Object733Property2
Object733,Property1,119040,"[634018, 853511, 760831, 994604, 934827, 605266, 797887, 917815, 862131, 596498]",Object733Property1
Object733,Property3,263541,"[598685, 717252, 751305, 920785, 621978, 522441, 942564, 590057, 784206, 926458]",Object733Property3
Object733,Property6,240787,"[680075, 625759, 972924, 742111, 770053, 834247, 591502, 871893, 755710, 575100]",Object733Property6
Object734,Property5,324757,"[670242, 801080, 657962, 506711, 535119, 719959, 838487, 687710, 530760, 943911]",Object734Property5
Object734,Property4,411806,"[842459, 878283, 606381, 932907, 655140, 739281, 717726, 551225, 865720, 577056]",Object734Property4
Object734,Property2,330981,"[665325, 996092, 956318, 737831, 958761, 742866, 781768, 853366, 565427, 999616]",Object734Property2
Object734,Property1,463177,"[597848, 808593, 733805, 905622, 509000, 975676, 632447, 571552, 543030, 732437]",Object734Property1
Object734,Property3,453624,"[869745, 603747, 704257, 806935, 561097, 954155, 810272, 728999, 590163, 969650]",Object734Property3
Object734,Property6,209162,"[669333, 882888, 547094, 574294, 912421, 806894, 591400, 749713, 639336, 864570]",Object734Property6
Object735,Property5,185691,"[542896, 679970, 987445, 784961, 533487, 743843, 614213, 904235, 656363, 751401]",Object735Property5
Object735,Property4,478750,"[694408, 761726, 940372, 764465, 727083, 811893, 586777, 682297, 691702, 659662]",Object735Property4
Object735,Property2,105207,"[667211, 623337, 732769, 719773, 839439, 566068, 968416, 692043, 728456, 782811]",Object735Property2
Object735,Property1,339261,"[596345, 778763, 985775, 872808, 825707, 591969, 958384, 772194, 503232, 963653]",Object735Property1
Object735,Property3,394111,"[500545, 745789, 889664, 937627, 941334, 995656, 641929, 797427, 936297, 765386]",Object735Property3
Object735,Property6,134474,"[715743, 809079, 951782, 819340, 735640, 603368, 642911, 876730, 545324, 823062]",Object735Property6
