ID,Object,Property,Value,Source,ObjectProperty,trustworthiness,oldtrustworthiness,Value_confidence
0.0,Object651,Property1,712022,Source2,Object651Property1,0.8,0.8,0.0
0.0,Object652,Property1,649746,Source2,Object652Property1,0.8,0.8,0.0
0.0,Object653,Property1,779383,Source2,Object653Property1,0.8,0.8,0.0
0.0,Object654,Property1,958945,Source2,Object654Property1,0.8,0.8,0.0
0.0,Object655,Property1,669364,Source2,Object655Property1,0.8,0.8,0.0
0.0,Object656,Property1,510719,Source2,Object656Property1,0.8,0.8,0.0
0.0,Object657,Property1,821385,Source2,Object657Property1,0.8,0.8,0.0
0.0,Object658,Property1,639005,Source2,Object658Property1,0.8,0.8,0.0
0.0,Object659,Property1,594188,Source2,Object659Property1,0.8,0.8,0.0
0.0,Object660,Property1,976874,Source2,Object660Property1,0.8,0.8,0.0
0.0,Object661,Property1,991037,Source2,Object661Property1,0.8,0.8,0.0
0.0,Object662,Property1,518675,Source2,Object662Property1,0.8,0.8,0.0
0.0,Object663,Property1,556366,Source2,Object663Property1,0.8,0.8,0.0
0.0,Object664,Property1,997662,Source2,Object664Property1,0.8,0.8,0.0
0.0,Object665,Property1,982125,Source2,Object665Property1,0.8,0.8,0.0
0.0,Object666,Property1,661045,Source2,Object666Property1,0.8,0.8,0.0
0.0,Object667,Property1,854592,Source2,Object667Property1,0.8,0.8,0.0
0.0,Object668,Property1,899576,Source2,Object668Property1,0.8,0.8,0.0
0.0,Object669,Property1,563532,Source2,Object669Property1,0.8,0.8,0.0
0.0,Object670,Property1,613790,Source2,Object670Property1,0.8,0.8,0.0
0.0,Object671,Property1,688082,Source2,Object671Property1,0.8,0.8,0.0
0.0,Object672,Property1,763380,Source2,Object672Property1,0.8,0.8,0.0
0.0,Object673,Property1,904973,Source2,Object673Property1,0.8,0.8,0.0
0.0,Object674,Property1,713289,Source2,Object674Property1,0.8,0.8,0.0
0.0,Object675,Property1,905896,Source2,Object675Property1,0.8,0.8,0.0
0.0,Object676,Property1,510908,Source2,Object676Property1,0.8,0.8,0.0
0.0,Object677,Property1,958213,Source2,Object677Property1,0.8,0.8,0.0
0.0,Object678,Property1,898722,Source2,Object678Property1,0.8,0.8,0.0
0.0,Object679,Property1,980658,Source2,Object679Property1,0.8,0.8,0.0
0.0,Object680,Property1,742875,Source2,Object680Property1,0.8,0.8,0.0
0.0,Object681,Property1,880339,Source2,Object681Property1,0.8,0.8,0.0
0.0,Object682,Property1,576735,Source2,Object682Property1,0.8,0.8,0.0
0.0,Object683,Property1,630452,Source2,Object683Property1,0.8,0.8,0.0
0.0,Object684,Property1,585188,Source2,Object684Property1,0.8,0.8,0.0
0.0,Object685,Property1,963498,Source2,Object685Property1,0.8,0.8,0.0
0.0,Object686,Property1,702293,Source2,Object686Property1,0.8,0.8,0.0
0.0,Object687,Property1,830948,Source2,Object687Property1,0.8,0.8,0.0
0.0,Object688,Property1,748104,Source2,Object688Property1,0.8,0.8,0.0
0.0,Object689,Property1,625546,Source2,Object689Property1,0.8,0.8,0.0
0.0,Object690,Property1,898165,Source2,Object690Property1,0.8,0.8,0.0
0.0,Object691,Property1,818526,Source2,Object691Property1,0.8,0.8,0.0
0.0,Object692,Property1,958495,Source2,Object692Property1,0.8,0.8,0.0
0.0,Object693,Property1,783243,Source2,Object693Property1,0.8,0.8,0.0
0.0,Object694,Property1,814487,Source2,Object694Property1,0.8,0.8,0.0
0.0,Object695,Property1,939716,Source2,Object695Property1,0.8,0.8,0.0
0.0,Object696,Property1,951763,Source2,Object696Property1,0.8,0.8,0.0
0.0,Object697,Property1,746548,Source2,Object697Property1,0.8,0.8,0.0
0.0,Object698,Property1,815967,Source2,Object698Property1,0.8,0.8,0.0
0.0,Object699,Property1,684406,Source2,Object699Property1,0.8,0.8,0.0
0.0,Object700,Property1,855925,Source2,Object700Property1,0.8,0.8,0.0
0.0,Object701,Property1,526136,Source2,Object701Property1,0.8,0.8,0.0
0.0,Object702,Property1,869132,Source2,Object702Property1,0.8,0.8,0.0
0.0,Object703,Property1,934720,Source2,Object703Property1,0.8,0.8,0.0
0.0,Object704,Property1,963440,Source2,Object704Property1,0.8,0.8,0.0
0.0,Object705,Property1,726684,Source2,Object705Property1,0.8,0.8,0.0
0.0,Object706,Property1,903863,Source2,Object706Property1,0.8,0.8,0.0
0.0,Object707,Property1,697025,Source2,Object707Property1,0.8,0.8,0.0
0.0,Object708,Property1,621990,Source2,Object708Property1,0.8,0.8,0.0
0.0,Object709,Property1,730029,Source2,Object709Property1,0.8,0.8,0.0
0.0,Object710,Property1,979990,Source2,Object710Property1,0.8,0.8,0.0
0.0,Object711,Property1,719258,Source2,Object711Property1,0.8,0.8,0.0
0.0,Object712,Property1,953812,Source2,Object712Property1,0.8,0.8,0.0
0.0,Object713,Property1,745004,Source2,Object713Property1,0.8,0.8,0.0
0.0,Object714,Property1,817189,Source2,Object714Property1,0.8,0.8,0.0
0.0,Object715,Property1,513040,Source2,Object715Property1,0.8,0.8,0.0
0.0,Object716,Property1,936310,Source2,Object716Property1,0.8,0.8,0.0
0.0,Object717,Property1,891018,Source2,Object717Property1,0.8,0.8,0.0
0.0,Object718,Property1,723452,Source2,Object718Property1,0.8,0.8,0.0
0.0,Object719,Property1,559918,Source2,Object719Property1,0.8,0.8,0.0
0.0,Object720,Property1,933782,Source2,Object720Property1,0.8,0.8,0.0
0.0,Object721,Property1,702160,Source2,Object721Property1,0.8,0.8,0.0
0.0,Object722,Property1,690435,Source2,Object722Property1,0.8,0.8,0.0
0.0,Object723,Property1,860335,Source2,Object723Property1,0.8,0.8,0.0
0.0,Object724,Property1,799718,Source2,Object724Property1,0.8,0.8,0.0
0.0,Object725,Property1,861964,Source2,Object725Property1,0.8,0.8,0.0
0.0,Object726,Property1,637403,Source2,Object726Property1,0.8,0.8,0.0
0.0,Object727,Property1,826170,Source2,Object727Property1,0.8,0.8,0.0
0.0,Object728,Property1,954152,Source2,Object728Property1,0.8,0.8,0.0
0.0,Object729,Property1,850073,Source2,Object729Property1,0.8,0.8,0.0
0.0,Object730,Property1,954364,Source2,Object730Property1,0.8,0.8,0.0
0.0,Object731,Property1,778990,Source2,Object731Property1,0.8,0.8,0.0
0.0,Object732,Property1,921982,Source2,Object732Property1,0.8,0.8,0.0
0.0,Object733,Property1,934827,Source2,Object733Property1,0.8,0.8,0.0
0.0,Object734,Property1,733805,Source2,Object734Property1,0.8,0.8,0.0
0.0,Object735,Property1,872808,Source2,Object735Property1,0.8,0.8,0.0
0.0,Object736,Property1,841687,Source2,Object736Property1,0.8,0.8,0.0
0.0,Object737,Property1,991597,Source2,Object737Property1,0.8,0.8,0.0
0.0,Object738,Property1,775144,Source2,Object738Property1,0.8,0.8,0.0
0.0,Object739,Property1,566900,Source2,Object739Property1,0.8,0.8,0.0
0.0,Object740,Property1,931135,Source2,Object740Property1,0.8,0.8,0.0
0.0,Object741,Property1,713248,Source2,Object741Property1,0.8,0.8,0.0
0.0,Object742,Property1,556848,Source2,Object742Property1,0.8,0.8,0.0
0.0,Object743,Property1,761272,Source2,Object743Property1,0.8,0.8,0.0
0.0,Object744,Property1,850427,Source2,Object744Property1,0.8,0.8,0.0
0.0,Object745,Property1,602925,Source2,Object745Property1,0.8,0.8,0.0
0.0,Object746,Property1,825777,Source2,Object746Property1,0.8,0.8,0.0
0.0,Object747,Property1,548135,Source2,Object747Property1,0.8,0.8,0.0
0.0,Object748,Property1,766218,Source2,Object748Property1,0.8,0.8,0.0
0.0,Object749,Property1,998194,Source2,Object749Property1,0.8,0.8,0.0
0.0,Object750,Property1,557356,Source2,Object750Property1,0.8,0.8,0.0
0.0,Object751,Property1,725398,Source2,Object751Property1,0.8,0.8,0.0
0.0,Object752,Property1,564886,Source2,Object752Property1,0.8,0.8,0.0
0.0,Object753,Property1,830543,Source2,Object753Property1,0.8,0.8,0.0
0.0,Object754,Property1,539519,Source2,Object754Property1,0.8,0.8,0.0
0.0,Object755,Property1,808484,Source2,Object755Property1,0.8,0.8,0.0
0.0,Object756,Property1,816056,Source2,Object756Property1,0.8,0.8,0.0
0.0,Object757,Property1,667166,Source2,Object757Property1,0.8,0.8,0.0
0.0,Object758,Property1,758676,Source2,Object758Property1,0.8,0.8,0.0
0.0,Object759,Property1,825604,Source2,Object759Property1,0.8,0.8,0.0
0.0,Object760,Property1,601704,Source2,Object760Property1,0.8,0.8,0.0
0.0,Object761,Property1,629097,Source2,Object761Property1,0.8,0.8,0.0
0.0,Object762,Property1,546153,Source2,Object762Property1,0.8,0.8,0.0
0.0,Object763,Property1,838522,Source2,Object763Property1,0.8,0.8,0.0
0.0,Object764,Property1,950983,Source2,Object764Property1,0.8,0.8,0.0
0.0,Object765,Property1,614542,Source2,Object765Property1,0.8,0.8,0.0
0.0,Object766,Property1,883143,Source2,Object766Property1,0.8,0.8,0.0
0.0,Object767,Property1,715443,Source2,Object767Property1,0.8,0.8,0.0
0.0,Object768,Property1,817459,Source2,Object768Property1,0.8,0.8,0.0
0.0,Object769,Property1,969779,Source2,Object769Property1,0.8,0.8,0.0
0.0,Object770,Property1,565029,Source2,Object770Property1,0.8,0.8,0.0
0.0,Object771,Property1,852143,Source2,Object771Property1,0.8,0.8,0.0
0.0,Object772,Property1,598618,Source2,Object772Property1,0.8,0.8,0.0
0.0,Object773,Property1,873506,Source2,Object773Property1,0.8,0.8,0.0
0.0,Object774,Property1,726878,Source2,Object774Property1,0.8,0.8,0.0
0.0,Object775,Property1,633522,Source2,Object775Property1,0.8,0.8,0.0
0.0,Object776,Property1,634853,Source2,Object776Property1,0.8,0.8,0.0
0.0,Object777,Property1,703930,Source2,Object777Property1,0.8,0.8,0.0
0.0,Object778,Property1,743870,Source2,Object778Property1,0.8,0.8,0.0
0.0,Object779,Property1,992484,Source2,Object779Property1,0.8,0.8,0.0
0.0,Object780,Property1,708585,Source2,Object780Property1,0.8,0.8,0.0
0.0,Object781,Property1,800674,Source2,Object781Property1,0.8,0.8,0.0
0.0,Object782,Property1,917655,Source2,Object782Property1,0.8,0.8,0.0
0.0,Object783,Property1,989143,Source2,Object783Property1,0.8,0.8,0.0
0.0,Object784,Property1,995329,Source2,Object784Property1,0.8,0.8,0.0
0.0,Object785,Property1,626687,Source2,Object785Property1,0.8,0.8,0.0
0.0,Object786,Property1,650059,Source2,Object786Property1,0.8,0.8,0.0
0.0,Object787,Property1,987751,Source2,Object787Property1,0.8,0.8,0.0
0.0,Object788,Property1,666652,Source2,Object788Property1,0.8,0.8,0.0
0.0,Object789,Property1,918515,Source2,Object789Property1,0.8,0.8,0.0
0.0,Object790,Property1,869606,Source2,Object790Property1,0.8,0.8,0.0
0.0,Object791,Property1,545073,Source2,Object791Property1,0.8,0.8,0.0
0.0,Object792,Property1,903732,Source2,Object792Property1,0.8,0.8,0.0
0.0,Object793,Property1,662902,Source2,Object793Property1,0.8,0.8,0.0
0.0,Object794,Property1,784342,Source2,Object794Property1,0.8,0.8,0.0
0.0,Object795,Property1,946783,Source2,Object795Property1,0.8,0.8,0.0
0.0,Object796,Property1,729126,Source2,Object796Property1,0.8,0.8,0.0
0.0,Object797,Property1,667784,Source2,Object797Property1,0.8,0.8,0.0
0.0,Object798,Property1,959232,Source2,Object798Property1,0.8,0.8,0.0
0.0,Object799,Property1,566950,Source2,Object799Property1,0.8,0.8,0.0
0.0,Object800,Property1,956476,Source2,Object800Property1,0.8,0.8,0.0
0.0,Object801,Property1,851048,Source2,Object801Property1,0.8,0.8,0.0
0.0,Object802,Property1,892386,Source2,Object802Property1,0.8,0.8,0.0
0.0,Object803,Property1,718980,Source2,Object803Property1,0.8,0.8,0.0
0.0,Object804,Property1,760089,Source2,Object804Property1,0.8,0.8,0.0
0.0,Object805,Property1,505693,Source2,Object805Property1,0.8,0.8,0.0
0.0,Object806,Property1,720543,Source2,Object806Property1,0.8,0.8,0.0
0.0,Object807,Property1,861973,Source2,Object807Property1,0.8,0.8,0.0
0.0,Object808,Property1,766406,Source2,Object808Property1,0.8,0.8,0.0
0.0,Object809,Property1,914965,Source2,Object809Property1,0.8,0.8,0.0
0.0,Object810,Property1,906793,Source2,Object810Property1,0.8,0.8,0.0
0.0,Object811,Property1,841298,Source2,Object811Property1,0.8,0.8,0.0
0.0,Object812,Property1,650780,Source2,Object812Property1,0.8,0.8,0.0
0.0,Object813,Property1,815370,Source2,Object813Property1,0.8,0.8,0.0
0.0,Object814,Property1,990185,Source2,Object814Property1,0.8,0.8,0.0
0.0,Object815,Property1,554258,Source2,Object815Property1,0.8,0.8,0.0
0.0,Object816,Property1,515448,Source2,Object816Property1,0.8,0.8,0.0
0.0,Object817,Property1,952889,Source2,Object817Property1,0.8,0.8,0.0
0.0,Object818,Property1,746053,Source2,Object818Property1,0.8,0.8,0.0
0.0,Object819,Property1,839348,Source2,Object819Property1,0.8,0.8,0.0
0.0,Object820,Property1,637020,Source2,Object820Property1,0.8,0.8,0.0
0.0,Object821,Property1,944097,Source2,Object821Property1,0.8,0.8,0.0
0.0,Object822,Property1,837181,Source2,Object822Property1,0.8,0.8,0.0
0.0,Object823,Property1,585340,Source2,Object823Property1,0.8,0.8,0.0
0.0,Object824,Property1,822080,Source2,Object824Property1,0.8,0.8,0.0
0.0,Object825,Property1,621792,Source2,Object825Property1,0.8,0.8,0.0
0.0,Object826,Property1,987468,Source2,Object826Property1,0.8,0.8,0.0
0.0,Object827,Property1,966442,Source2,Object827Property1,0.8,0.8,0.0
0.0,Object828,Property1,566088,Source2,Object828Property1,0.8,0.8,0.0
0.0,Object829,Property1,793322,Source2,Object829Property1,0.8,0.8,0.0
0.0,Object830,Property1,632446,Source2,Object830Property1,0.8,0.8,0.0
0.0,Object831,Property1,586604,Source2,Object831Property1,0.8,0.8,0.0
0.0,Object832,Property1,530269,Source2,Object832Property1,0.8,0.8,0.0
0.0,Object833,Property1,963554,Source2,Object833Property1,0.8,0.8,0.0
0.0,Object834,Property1,521031,Source2,Object834Property1,0.8,0.8,0.0
0.0,Object835,Property1,629531,Source2,Object835Property1,0.8,0.8,0.0
0.0,Object836,Property1,955767,Source2,Object836Property1,0.8,0.8,0.0
0.0,Object837,Property1,657853,Source2,Object837Property1,0.8,0.8,0.0
0.0,Object838,Property1,815408,Source2,Object838Property1,0.8,0.8,0.0
0.0,Object839,Property1,605062,Source2,Object839Property1,0.8,0.8,0.0
0.0,Object840,Property1,743655,Source2,Object840Property1,0.8,0.8,0.0
0.0,Object841,Property1,907070,Source2,Object841Property1,0.8,0.8,0.0
0.0,Object842,Property1,663173,Source2,Object842Property1,0.8,0.8,0.0
0.0,Object843,Property1,768296,Source2,Object843Property1,0.8,0.8,0.0
0.0,Object844,Property1,526833,Source2,Object844Property1,0.8,0.8,0.0
0.0,Object845,Property1,700392,Source2,Object845Property1,0.8,0.8,0.0
0.0,Object846,Property1,755216,Source2,Object846Property1,0.8,0.8,0.0
0.0,Object847,Property1,556043,Source2,Object847Property1,0.8,0.8,0.0
0.0,Object848,Property1,998681,Source2,Object848Property1,0.8,0.8,0.0
0.0,Object849,Property1,998878,Source2,Object849Property1,0.8,0.8,0.0
0.0,Object850,Property1,794690,Source2,Object850Property1,0.8,0.8,0.0
0.0,Object851,Property1,501488,Source2,Object851Property1,0.8,0.8,0.0
0.0,Object852,Property1,520324,Source2,Object852Property1,0.8,0.8,0.0
0.0,Object853,Property1,713083,Source2,Object853Property1,0.8,0.8,0.0
0.0,Object854,Property1,696581,Source2,Object854Property1,0.8,0.8,0.0
0.0,Object855,Property1,569386,Source2,Object855Property1,0.8,0.8,0.0
0.0,Object856,Property1,665742,Source2,Object856Property1,0.8,0.8,0.0
0.0,Object857,Property1,611532,Source2,Object857Property1,0.8,0.8,0.0
0.0,Object858,Property1,708201,Source2,Object858Property1,0.8,0.8,0.0
0.0,Object859,Property1,767728,Source2,Object859Property1,0.8,0.8,0.0
0.0,Object860,Property1,941619,Source2,Object860Property1,0.8,0.8,0.0
0.0,Object861,Property1,598292,Source2,Object861Property1,0.8,0.8,0.0
0.0,Object862,Property1,904813,Source2,Object862Property1,0.8,0.8,0.0
0.0,Object863,Property1,630284,Source2,Object863Property1,0.8,0.8,0.0
0.0,Object864,Property1,924157,Source2,Object864Property1,0.8,0.8,0.0
0.0,Object865,Property1,548308,Source2,Object865Property1,0.8,0.8,0.0
0.0,Object866,Property1,999362,Source2,Object866Property1,0.8,0.8,0.0
0.0,Object867,Property1,700273,Source2,Object867Property1,0.8,0.8,0.0
0.0,Object868,Property1,645009,Source2,Object868Property1,0.8,0.8,0.0
0.0,Object869,Property1,760990,Source2,Object869Property1,0.8,0.8,0.0
0.0,Object870,Property1,751513,Source2,Object870Property1,0.8,0.8,0.0
0.0,Object871,Property1,881989,Source2,Object871Property1,0.8,0.8,0.0
0.0,Object872,Property1,780468,Source2,Object872Property1,0.8,0.8,0.0
0.0,Object873,Property1,809370,Source2,Object873Property1,0.8,0.8,0.0
0.0,Object874,Property1,719025,Source2,Object874Property1,0.8,0.8,0.0
0.0,Object875,Property1,740805,Source2,Object875Property1,0.8,0.8,0.0
0.0,Object876,Property1,873637,Source2,Object876Property1,0.8,0.8,0.0
0.0,Object877,Property1,524578,Source2,Object877Property1,0.8,0.8,0.0
0.0,Object878,Property1,853294,Source2,Object878Property1,0.8,0.8,0.0
0.0,Object879,Property1,601754,Source2,Object879Property1,0.8,0.8,0.0
0.0,Object880,Property1,549915,Source2,Object880Property1,0.8,0.8,0.0
0.0,Object881,Property1,963251,Source2,Object881Property1,0.8,0.8,0.0
0.0,Object882,Property1,631840,Source2,Object882Property1,0.8,0.8,0.0
0.0,Object883,Property1,751144,Source2,Object883Property1,0.8,0.8,0.0
0.0,Object884,Property1,533156,Source2,Object884Property1,0.8,0.8,0.0
0.0,Object885,Property1,529679,Source2,Object885Property1,0.8,0.8,0.0
0.0,Object886,Property1,668961,Source2,Object886Property1,0.8,0.8,0.0
0.0,Object887,Property1,659926,Source2,Object887Property1,0.8,0.8,0.0
0.0,Object888,Property1,521272,Source2,Object888Property1,0.8,0.8,0.0
0.0,Object889,Property1,802142,Source2,Object889Property1,0.8,0.8,0.0
0.0,Object890,Property1,825687,Source2,Object890Property1,0.8,0.8,0.0
0.0,Object891,Property1,651870,Source2,Object891Property1,0.8,0.8,0.0
0.0,Object892,Property1,971167,Source2,Object892Property1,0.8,0.8,0.0
0.0,Object893,Property1,729498,Source2,Object893Property1,0.8,0.8,0.0
0.0,Object894,Property1,759391,Source2,Object894Property1,0.8,0.8,0.0
0.0,Object895,Property1,904415,Source2,Object895Property1,0.8,0.8,0.0
0.0,Object896,Property1,921233,Source2,Object896Property1,0.8,0.8,0.0
0.0,Object897,Property1,924773,Source2,Object897Property1,0.8,0.8,0.0
0.0,Object898,Property1,534028,Source2,Object898Property1,0.8,0.8,0.0
0.0,Object899,Property1,571878,Source2,Object899Property1,0.8,0.8,0.0
0.0,Object900,Property1,915988,Source2,Object900Property1,0.8,0.8,0.0
0.0,Object901,Property1,659878,Source2,Object901Property1,0.8,0.8,0.0
0.0,Object902,Property1,897179,Source2,Object902Property1,0.8,0.8,0.0
0.0,Object903,Property1,936965,Source2,Object903Property1,0.8,0.8,0.0
0.0,Object904,Property1,558396,Source2,Object904Property1,0.8,0.8,0.0
0.0,Object905,Property1,676736,Source2,Object905Property1,0.8,0.8,0.0
0.0,Object906,Property1,655654,Source2,Object906Property1,0.8,0.8,0.0
0.0,Object907,Property1,763254,Source2,Object907Property1,0.8,0.8,0.0
0.0,Object908,Property1,937683,Source2,Object908Property1,0.8,0.8,0.0
0.0,Object909,Property1,835081,Source2,Object909Property1,0.8,0.8,0.0
0.0,Object910,Property1,967956,Source2,Object910Property1,0.8,0.8,0.0
0.0,Object911,Property1,685488,Source2,Object911Property1,0.8,0.8,0.0
0.0,Object912,Property1,897310,Source2,Object912Property1,0.8,0.8,0.0
0.0,Object913,Property1,879239,Source2,Object913Property1,0.8,0.8,0.0
0.0,Object914,Property1,997207,Source2,Object914Property1,0.8,0.8,0.0
0.0,Object915,Property1,848458,Source2,Object915Property1,0.8,0.8,0.0
0.0,Object916,Property1,724455,Source2,Object916Property1,0.8,0.8,0.0
0.0,Object917,Property1,589711,Source2,Object917Property1,0.8,0.8,0.0
0.0,Object918,Property1,528280,Source2,Object918Property1,0.8,0.8,0.0
0.0,Object919,Property1,936763,Source2,Object919Property1,0.8,0.8,0.0
0.0,Object920,Property1,897094,Source2,Object920Property1,0.8,0.8,0.0
0.0,Object921,Property1,996091,Source2,Object921Property1,0.8,0.8,0.0
0.0,Object922,Property1,924298,Source2,Object922Property1,0.8,0.8,0.0
0.0,Object923,Property1,894916,Source2,Object923Property1,0.8,0.8,0.0
0.0,Object924,Property1,746054,Source2,Object924Property1,0.8,0.8,0.0
0.0,Object925,Property1,783593,Source2,Object925Property1,0.8,0.8,0.0
0.0,Object926,Property1,731528,Source2,Object926Property1,0.8,0.8,0.0
0.0,Object927,Property1,826932,Source2,Object927Property1,0.8,0.8,0.0
0.0,Object928,Property1,508013,Source2,Object928Property1,0.8,0.8,0.0
0.0,Object929,Property1,603168,Source2,Object929Property1,0.8,0.8,0.0
0.0,Object930,Property1,862710,Source2,Object930Property1,0.8,0.8,0.0
0.0,Object931,Property1,901670,Source2,Object931Property1,0.8,0.8,0.0
0.0,Object932,Property1,742806,Source2,Object932Property1,0.8,0.8,0.0
0.0,Object933,Property1,743249,Source2,Object933Property1,0.8,0.8,0.0
0.0,Object934,Property1,643585,Source2,Object934Property1,0.8,0.8,0.0
0.0,Object935,Property1,916452,Source2,Object935Property1,0.8,0.8,0.0
0.0,Object936,Property1,506495,Source2,Object936Property1,0.8,0.8,0.0
0.0,Object937,Property1,724374,Source2,Object937Property1,0.8,0.8,0.0
0.0,Object938,Property1,961650,Source2,Object938Property1,0.8,0.8,0.0
0.0,Object939,Property1,727427,Source2,Object939Property1,0.8,0.8,0.0
0.0,Object940,Property1,512569,Source2,Object940Property1,0.8,0.8,0.0
0.0,Object941,Property1,771814,Source2,Object941Property1,0.8,0.8,0.0
0.0,Object942,Property1,502696,Source2,Object942Property1,0.8,0.8,0.0
0.0,Object943,Property1,956817,Source2,Object943Property1,0.8,0.8,0.0
0.0,Object944,Property1,739522,Source2,Object944Property1,0.8,0.8,0.0
0.0,Object945,Property1,640970,Source2,Object945Property1,0.8,0.8,0.0
0.0,Object946,Property1,788496,Source2,Object946Property1,0.8,0.8,0.0
0.0,Object947,Property1,532191,Source2,Object947Property1,0.8,0.8,0.0
0.0,Object948,Property1,625715,Source2,Object948Property1,0.8,0.8,0.0
0.0,Object949,Property1,723111,Source2,Object949Property1,0.8,0.8,0.0
0.0,Object950,Property1,612563,Source2,Object950Property1,0.8,0.8,0.0
0.0,Object951,Property1,622120,Source2,Object951Property1,0.8,0.8,0.0
0.0,Object952,Property1,720788,Source2,Object952Property1,0.8,0.8,0.0
0.0,Object953,Property1,568848,Source2,Object953Property1,0.8,0.8,0.0
0.0,Object954,Property1,799110,Source2,Object954Property1,0.8,0.8,0.0
0.0,Object955,Property1,830052,Source2,Object955Property1,0.8,0.8,0.0
0.0,Object956,Property1,512808,Source2,Object956Property1,0.8,0.8,0.0
0.0,Object957,Property1,841886,Source2,Object957Property1,0.8,0.8,0.0
0.0,Object958,Property1,750116,Source2,Object958Property1,0.8,0.8,0.0
0.0,Object959,Property1,763212,Source2,Object959Property1,0.8,0.8,0.0
0.0,Object960,Property1,716968,Source2,Object960Property1,0.8,0.8,0.0
0.0,Object961,Property1,584060,Source2,Object961Property1,0.8,0.8,0.0
0.0,Object962,Property1,505209,Source2,Object962Property1,0.8,0.8,0.0
0.0,Object963,Property1,576139,Source2,Object963Property1,0.8,0.8,0.0
0.0,Object964,Property1,518297,Source2,Object964Property1,0.8,0.8,0.0
0.0,Object965,Property1,520247,Source2,Object965Property1,0.8,0.8,0.0
0.0,Object966,Property1,969207,Source2,Object966Property1,0.8,0.8,0.0
0.0,Object967,Property1,623288,Source2,Object967Property1,0.8,0.8,0.0
0.0,Object968,Property1,835809,Source2,Object968Property1,0.8,0.8,0.0
0.0,Object969,Property1,742910,Source2,Object969Property1,0.8,0.8,0.0
0.0,Object970,Property1,619645,Source2,Object970Property1,0.8,0.8,0.0
0.0,Object971,Property1,840664,Source2,Object971Property1,0.8,0.8,0.0
0.0,Object972,Property1,628088,Source2,Object972Property1,0.8,0.8,0.0
0.0,Object973,Property1,835569,Source2,Object973Property1,0.8,0.8,0.0
0.0,Object974,Property1,899568,Source2,Object974Property1,0.8,0.8,0.0
0.0,Object975,Property1,691094,Source2,Object975Property1,0.8,0.8,0.0
0.0,Object976,Property1,666262,Source2,Object976Property1,0.8,0.8,0.0
0.0,Object977,Property1,850730,Source2,Object977Property1,0.8,0.8,0.0
0.0,Object978,Property1,918941,Source2,Object978Property1,0.8,0.8,0.0
0.0,Object979,Property1,790985,Source2,Object979Property1,0.8,0.8,0.0
0.0,Object980,Property1,526094,Source2,Object980Property1,0.8,0.8,0.0
0.0,Object981,Property1,738675,Source2,Object981Property1,0.8,0.8,0.0
0.0,Object982,Property1,621127,Source2,Object982Property1,0.8,0.8,0.0
0.0,Object983,Property1,858501,Source2,Object983Property1,0.8,0.8,0.0
0.0,Object984,Property1,637611,Source2,Object984Property1,0.8,0.8,0.0
0.0,Object985,Property1,617167,Source2,Object985Property1,0.8,0.8,0.0
0.0,Object986,Property1,814974,Source2,Object986Property1,0.8,0.8,0.0
0.0,Object987,Property1,945375,Source2,Object987Property1,0.8,0.8,0.0
0.0,Object988,Property1,519772,Source2,Object988Property1,0.8,0.8,0.0
0.0,Object989,Property1,514435,Source2,Object989Property1,0.8,0.8,0.0
0.0,Object990,Property1,934494,Source2,Object990Property1,0.8,0.8,0.0
0.0,Object991,Property1,970507,Source2,Object991Property1,0.8,0.8,0.0
0.0,Object992,Property1,926368,Source2,Object992Property1,0.8,0.8,0.0
0.0,Object993,Property1,508422,Source2,Object993Property1,0.8,0.8,0.0
0.0,Object994,Property1,839076,Source2,Object994Property1,0.8,0.8,0.0
0.0,Object995,Property1,927625,Source2,Object995Property1,0.8,0.8,0.0
0.0,Object996,Property1,792255,Source2,Object996Property1,0.8,0.8,0.0
0.0,Object997,Property1,825267,Source2,Object997Property1,0.8,0.8,0.0
0.0,Object998,Property1,597659,Source2,Object998Property1,0.8,0.8,0.0
0.0,Object999,Property1,948355,Source2,Object999Property1,0.8,0.8,0.0
0.0,Object1000,Property1,616190,Source2,Object1000Property1,0.8,0.8,0.0
0.0,Object1,Property1,658675,Source6,Object1Property1,0.8,0.8,0.0
0.0,Object2,Property1,857505,Source6,Object2Property1,0.8,0.8,0.0
0.0,Object3,Property1,651571,Source6,Object3Property1,0.8,0.8,0.0
0.0,Object4,Property1,516143,Source6,Object4Property1,0.8,0.8,0.0
0.0,Object5,Property1,713692,Source6,Object5Property1,0.8,0.8,0.0
0.0,Object6,Property1,523174,Source6,Object6Property1,0.8,0.8,0.0
0.0,Object7,Property1,851499,Source6,Object7Property1,0.8,0.8,0.0
0.0,Object8,Property1,696557,Source6,Object8Property1,0.8,0.8,0.0
0.0,Object9,Property1,906330,Source6,Object9Property1,0.8,0.8,0.0
0.0,Object10,Property1,681615,Source6,Object10Property1,0.8,0.8,0.0
0.0,Object11,Property1,832012,Source6,Object11Property1,0.8,0.8,0.0
0.0,Object12,Property1,749877,Source6,Object12Property1,0.8,0.8,0.0
0.0,Object13,Property1,945008,Source6,Object13Property1,0.8,0.8,0.0
0.0,Object14,Property1,728901,Source6,Object14Property1,0.8,0.8,0.0
0.0,Object15,Property1,927738,Source6,Object15Property1,0.8,0.8,0.0
0.0,Object16,Property1,976962,Source6,Object16Property1,0.8,0.8,0.0
0.0,Object17,Property1,840513,Source6,Object17Property1,0.8,0.8,0.0
